Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,kpkpkr(r(gieeeeeeeeer(r(ssssssssttooooodddeeeeeeer(sssssr(lllloooookkkkkxxeesssssttieeer(r(r(rrrrrr(eeeeer(r(ffffffr(r(llbgggieeeeexxxxxxxxxxxxaaaaaaaaxxxxxxxxxxx,148,kpkpgr(r(r(eeeeeeeeer(r(r(sssssssstffoooodddeeeeeeer(essssr(llllooooookkkkfor(r(ssssstfdeeer(r(r(rrrrrr(eeeer(r(r(ffffffr(r(bbbbbueeeeeeeir(ffxxfxxffaaaaaaaafxxxxxxxxxx,148,130,132,30,r(ier(sttoder(loxeesstierer(iexax,29,gr(er(stfoder(esfor(stderer(ifax,27,15,18,12
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppoxooodffffffffuuooooooooooddnnndddddooodsssddddeeeellllr(r(aaaaadddddddaassssssssssiiiuuddddeeesssssssssuuuuunddlllliiiieeaoossssssptttttfr(aaaaaar(llllllliiiiiiinnffffffffffaaaaaaannnnnnnnnssssttdiiiiieeaaaaaaaaaar(r(r(pppppppkkgkguuuuuuummmmnnnliinsssssssssdddeieeeeeeeeennffffffffffffffn,290,kkpppppoooooeffffffffuuoooooooooodnnnndddddooodssdddddeeeellllr(r(aaaaadddddddaaosssssssssuiiuuddddeeoosssssssssuuuundblllliiiddeaoossssssptttttr(r(aaaaaar(llllllliiiiiiimfffffffffffr(aaaaaaennnnnnnfessstfdiiiiieeaaaaaaaaaar(r(r(bppppppkkgkuuuuuuuunmmnnnnliinsssssssssdddeieeeeeeeeeenfffffffffffffff,290,255,253,28,poxofunndosdeelr(aadassideesundiosspr(ar(infstiar(guninsdeen,56,pofunndosdeelr(aadosideosundideossptr(r(ar(imfr(aenfesstiar(kuuninsdeenf,66,31,34,19
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkooooooosssssssssttiiiiiiiinnndddeeaaaaaaaaaaaaaaaaaoooaaaaaaaaannnttddtttttdppppr(eeer(sssssssuuuuuuuunnnnddddaaaaaaaaaaatppptttr(ooodddddeeexr(xxxxxxeeeennnnnnenlr(rrrrr(ooooussssssstfiiiiinddddddr(r(aaaaaaaaadddtdpddddddddddddaaadd,233,ppkkkkkkuoooooosssssssssdfiiiiiiiinnndddeeaaaaaaaaaaaaaaaaooooaaaoaaaaaaanffdfffpifffppgr(eeer(ssssssuuuuuuuuunnnnddddaaaaaaaaaar(tppptttr(ooodddddeeeer(r(xxffr(eeeeennnnnener(rrrrr(oooousssssssdfiiiiilddddddr(r(aaaaaaaaadddfdpddddfddddddeaaddb,233,207,207,34,koosstinddenntpr(er(unndtr(odeexxeenenstfindr(aadad,47,kuosfinddendifgr(er(unndar(tr(oder(enenerfir(aaddead,46,27,26,19
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaaar(r(r(r(r(aaaaggggoouuuummmmmnr(aaaaabbbbbuuuoaerrr(r(r(aaaaaaapppppppooaaar(r(r(r(r(r(dtttttdddeeeeedeeeeeellllr(aaaar(r(sssdtpptpppppr(r(eeer(r(r(r(sssssssstr(ooooooooonnnnnnlr(aaaaaaaaannxxsssssssttppppppppbdldnmmmmmmmnbooooooouor(oooooooooooaaaaaaaalll,242,pptppppaaaaaar(r(r(r(r(aaaaggguoouuuummmmmbr(aaaaaobbbbuuuoeerrr(r(r(aaaaaaapppppppooaaar(r(r(r(r(r(dfftttdddeeeeedeeeeeellllr(aaaar(r(ssdfppptpppppr(r(eeer(r(r(r(ssssssssfr(ooooooooonnnnnnlr(aaaaaaaaannxxsssssssftkpppppppbbbbnmmmmmmmlbboooooooor(oooooooooooaaaaaaaalll,242,212,213,18,par(agunr(aberr(apor(dedeelr(ar(pr(er(str(onr(anstor(aal,45,par(agumbr(aberr(apor(dedeelr(ar(pr(er(onr(antor(aal,42,21,22,6
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,r(eeeeeeeiimmmmmmmppppppaaaaaaaar(r(apppppddiiiiiiiiiiiiieeemmmninmbbbbaaaaaaaaaaansssssddddeeeeeeeeeeeer(r(r(r(r(eeeeeer(llllllieeeeeeeennnmmmnmddllluuusssssstdddeeeeeeeeeeellieooossssddddeaellllllZiiiiiimmmmbbeeeeeeeeeennddttttttttduuuuuixxxxxxssssssssfffnn,250,r(eeeeeeeeimmmmmmbppppppaaaaaaaar(r(appppbbdiiiiiiiiiiiiieeemmnnimmbbbbaaaaaaaaaar(nsssssddddeeeeeeeeeeeer(r(r(r(r(eeeeeer(llllldieeeeeeeennnmmmbbddllluuusssssstdddeeeeeeeeeeelZeeooossssddddeaeelllllliiiiiimmmmmbeeeeeeeeeennddftttttttduuuuuixxxxxxssssssssanfdn,250,219,219,19,r(impar(adienimbansder(er(iendustdeeliosdeelimbenndis,49,r(imbar(adienimbar(der(er(ienmblustdeelosdeelimbenndisand,52,23,29,10
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeessddddeeeeaaar(r(sssstieeeommmmuuuuunZtStSrrrieeeeeeepttttttiiiiieeeaammmmnnpppppppuuoouooouoooooobbbbbbbbiiiiiibbbdieeeeennnnddddeeeelllllaaeeellllliiiiummmmmmmmuuuuuooor(r(r(r(r(nnnlbbuoaaaddddeeelllllaaar(ssssuutppppppaaaallllllr(aaaaaaaaaabbbgegrr(r(r(r(aaaaar(ssssssssssssssssssssssssffff,293,ddddddddddeeeeeesdddddeeeeaaar(r(ssssfdeeer(mmmmuuuuunitStSrrr(ieeeeeeer(fttttfiiiiieeeeanmmmnnpppppppuuoouooouuooooobbbbbbbbiiiiiibbbbieeeeennnnddddeeeelllllaaeeeelllliiiibmmmmmmmmuouuuooor(r(r(r(r(nnnlbbuoaaaddddeeellllr(aaar(ssssuutppppppaaaallllllr(aaaaaaaaaabbbgr(rr(r(r(r(r(aaaaar(esssssssssssssssssssssenffff,293,249,249,23,deesder(stiomunetiapubiibiennddeellaelumor(aaddeellar(paalr(aegr(r(ar(,63,deesder(der(muner(fiapubiibbiennddeellaelibor(aaddeelr(ar(paalr(agr(r(ar(esenf,68,31,36,16
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ppppllnnmnnlloooaooaadtttttZiiiiiiiiiZZeeeeeennnllaaaaaaaaaaaaaaaaar(aatttttZiiubbggeeeeeer(r(eekkkkggoooodddddeeeelllllldtttttttiiiiiiiiiiintttttuuuuuuunnllllooooooooooooobbpppppppppppppppptttppppppbiiiiiiimnnnloooooooddddddeeeeer(blmmuubuuusssssttir(r(aaaar(r(r(r(r(r(ssssddeeeeekkkkkkkoouummmbbbuuuuuuuotptttttr(aaaaaaaaar(llllllllllllllllllllnn,334,ppppbr(nnmnnlloooaooeadtttttfiiiiiiiiiZZeeeeeennnllaaaaaaaaaaaaaaaaar(aatttttZiiobbugeeeeeer(r(eekkkkguooooddddeeeeelllllldfftttffiiiiiiiiiiintttttuuuuuuunnllleooooooooooooobbbppibppppppppppkfftopppppbiiiiiiimnnnluooooooddddddeeeeer(br(muuubuuuusssstfr(r(r(aaaar(r(r(r(r(r(sssdfdeeeeeokkkkkkoouuummbbbuuuuuuuofptttttr(aaaaaaaaar(lllllllllllllllllnllnn,334,294,294,32,laadiZeenlar(aZuer(egodeeltinttuunlobiloder(blmubustir(ar(dekommbtr(ar(,64,br(laadfiiZeenlar(aZiobuer(egudeelfinttuunoibtobioder(br(mubustr(r(ar(dekommbotr(ar(,74,34,44,17
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,r(llllllllllllaaaaaaaaar(r(r(r(eeer(lddiiiiiiinkkkkkuuuullllllltttttr(oooor(r(r(eeeeer(r(eZZiiieeeeeeer(nlr(r(aaaaaddddddeeeeeeeeeedr(r(iiiiiiiiiiiiiiiieeeeaaaaaaaaaammmmmmooppddnnndbdddddiieeeeeer(r(r(kkggggguuuuooor(r(r(r(aodddddooooooookkkkkoooooillllooooar(r(llddldeeeennnnnddaaar(nnssssssttiiiiooooouunngkxxkkeeeeennnddeedddggr(r(r(aaaaallllddddeeeeellllleaaaaoakkkkguuuooolmmmmmmmummmmmmmbbbbbiiiiiiiiin~ieeaaaaaaaaaaaaannaaa,400,r(r(lllllllllllaaaaaaaaar(r(r(r(eeer(r(ddiiiiiienkkkkkuuuulllllllZttttr(ouoor(r(r(eeeeer(r(er(iiiieeeeeeer(nnr(r(aaaaaddddddeeeeeeeeeer(r(r(iiiiiiiiiiiiiiiieeeeaaaaaaaaaor(mmmmooopbddlnndbdddddiieeeeeer(r(r(fkggggguuuoooor(r(r(r(oodddddooooooookkkkkoooouiillleooor(r(r(llddldeeeennnndddeaar(nnssssstSdfiiiioooooounuogffkfeeeeeennddeedddggr(r(r(aaaaallllddddeeeeellllleaaaaor(kkkkguuuoour(mmmmmmmummmmmmmbbbbbiiiiiiiiiiieeaaaaaaaaaaaaaaaaaa,400,346,347,40,lar(er(inkultr(or(er(er(r(aadder(iamonndier(gur(adokolar(deenndar(stiunkennddeggr(r(aaldeelagulmumbbiana,90,lar(er(ienkutr(or(er(er(ier(r(aadder(ior(monndier(gur(odokolor(deenndder(fiunofennddeggr(r(aaldeelar(gur(mumbbi,93,45,54,20
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pppppppr(r(r(r(r(aaaaaabbbbuoaaaaaaaaaxxxxxuuuuoeeeddddoouuuuukkkkkkr(eeeaaaadttpttttdr(liiiiiiiiibbbuugguuuooooooooobbpppppppppppppppppppppppppppkeeeinnllllllllaaaaanssssssskkkkkkkaaaaaaar(ZZZZeeeeeeddddddeeelllllaaaar(r(tSssfrrZiiieeeaaaaaddddeeeeeenmmmmbbeeeeeeer(xxxxxxiZZiiiiiikppkkkkkkuuuuoouuuoooououopppppppppppppppppppppppprr(r(eeeeeeeelllr(dppppkkkkkkaaaaar(r(r(r(aaaaaaappkkkkkkuuuooooooer(r(r(r(lllr(r(llr(r(,393,pppppppr(r(r(r(r(aaaaaabbbbuoaaaaaaaaaooxffuuuuoeeeddddouuuuuukkkkkkr(eeeaaaafptptttfdbliiiiiiiiibbbuuuguuoooooooooobbppppppppppppppppppbbpppppppgeeeienllllllllaaaaanssssssskkkkkkkaaaaaaer(ZZZZeeeeeeedddddeeellllloaaar(r(osssrr(Ziiier(eaaaaeddddeeeeeeemmmbbbeeeeeeer(ffxxxftZZiiiiiiokpkkkkkkuuuuoouuuoooouooopppppppppppppppppppppppprr(r(r(eeeeeeelllr(r(ppppkkkkkeaaaaar(r(r(r(aaaaaaappkkkkkuuuuooooooer(r(r(r(lllr(r(r(lr(r(,393,346,346,37,pr(r(abaxudur(aadibuguklanskaZedeellar(iaddeenmber(xiZikkur(elkar(akuer(,64,pr(r(abofudur(adibuguenlanskaZedeelar(osier(addember(iokur(elar(akuer(,61,29,28,17
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppgeeeeellliinmniiiguuuooor(r(r(r(r(r(r(aaaaaaddddddddddnndduoooosssssssttiiiiennnmmbbdbbdddiiiiiiiiiikkkkkkieeaaaaeear(akkkkkeeeeeeer(ssssstttttttttiiiiiiiieeeemmmmmppttppttoooodddddiiiiieeaaaeeer(lldbbbbbbbiiiiiiieeeeeennnnnppppppttttttr(r(ooooodooooooooddddddeeeeekkkkkuuuuuoooaer(r(r(eeeeeeeeeeeer(esssssuummmmmmbaaaar(alaaaa,313,ppgr(eeeeer(liiimmniiiuuuuooor(r(r(r(r(r(aaaaaaaddddddddduendduoooossssssstfiiiiinnnmmbbdbbdddiiiiiiiiiikkkkkkfeeaaaaeear(r(kkkkkeeeeeeer(dssssftfttttffdiiiiiiieeeommmmmppttppttoooodddddiiiiieeaaaeeer(r(lebbbbbbbiiiiiiieeeeeennnnnppppppttttttr(r(ooooodooooooodddddddeeeeekkkkkuuuuuooeeer(r(r(r(eeeeeeeeeeer(essssduummmmmmbaaaar(anaaaa,313,268,270,28,elinigur(aadndosstienmbiikar(aker(stiemptodier(bienttr(ododekuer(er(esumbar(ala,71,gr(er(inor(aaduendosstfimbiikar(er(iommptodier(ebienttr(ododekuer(er(esdumbar(ana,71,34,38,20
