Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,kppkeeeZeeeeeeeeeer(ssssssssssuuuouobooeeeeeeer(r(sssr(r(lllloooookkkkkkeeesssssssdeeeelr(r(rrrrr(eeeer(r(r(ffffffr(bbbbbbgeeeeeexxxxxxxxxxaaaaaaaaaaaaaaaaaaaaa,148,kpppeeegiieeeeeeeer(ssssssssssuuuoubbooeeeeeeer(r(sssr(r(lllloooookkkkkkeeesssssssieeeelr(r(rrrr(r(eeeer(r(r(ffffffr(bbbbbbgeeeeeeexxxxxxxxxaaaaaaaaaaaaaaaaaaaar(,148,131,131,9,keZer(ober(loesdeeler(ex,21,eger(uber(loessieler(exar(,22,13,13,7
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppfoooodffffffffooooooooooonnnnnndddddoooooooddddeeeelllllaaaaallddddddaaassssssssr(iiiuuddddeeeosssssssssuuubdddlllidddddoooossssssppttttr(aaaaaaar(lllllddiiiiiinnnpffffffffr(r(aaaaaaannnnnnnnnsssttdiiiieeeeaaaaaaaaaapdppppppkkkkkuuuuuuuuunnnnnniiinnsssssssttddeeeeeeeeeennnffffffffffffffr(,290,pppppppfoooor(fffffffr(doooooooooonndnnndddddoooooooddddeeeelllllaaaaaZlddddddaaadssssssr(r(iiiuuddddeeeosssssssssuuubdddlllilddddooodssssssppttttr(aaaaaeer(lllllddiiiiiinnnoffffffffr(r(aaaaaaennnnnnnnnssstsdiiiieeeeoaaaaaaaaadZppppppkkkkkuuuuuuuuunnnnnniiilsssssssttddeeeeeeeeeeennffffffffffffffr(,289,256,255,20,fofoonndodeellaalaasideosulidossptr(ar(ifr(anstiadkuuninstdeenfr(,61,for(donndndodeellaaZaaddeosuldossptr(ar(inofr(aenstiadkuunstdeenfr(,62,30,35,13
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkooooooossssssssssiiiiiiiinnnnnndeeaaaaaaaaaaaaaaaaoooaaaaaaaaaaaaanapppppppppppeeeeeer(sssssuuuuuunuunnnnndddaaaaaaaaatttppttttr(ooodddddeeekkxxxxxxeeeeonnnndeelllr(rr(r(r(ooor(sssssssddiiiiidddddddr(aaaaaaaaaddddddptdddddddssdaaaar(a,233,ppkkkkkkoooooossssssssssiiiiiiiinnnnnmdeeaaaaaaaaaaaaaaaaaaoaaaaaaaaaaaaanatpppppppppbieeeeer(sssssuuuuuuuuunnnnndddaaaaaaaaapdtpptttpr(ooodddddeeekgxxxxxxeeeeonnnndeellr(r(rr(r(r(ooor(sssssssdZiiiiidddddddr(aaaaaaaaaedddddptdddddZZsolr(aaar(o,232,207,206,21,koossindenaper(ununndtr(odexxeonndeelor(ir(aadar(a,45,koossidentbier(unndadpr(odegxeonndeelor(ir(ador(ar(o,46,24,26,13
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaar(r(r(r(r(aaaaaakkoouuuoummmmmnlaaaaaaaooobuueeer(r(r(r(r(aaaaaaapppppppoaaaaar(r(r(r(r(ddtttttdeeeeeeeeeeeeelllllaaaar(r(sssdtpptpppppr(eeeer(r(r(r(xxssssssssuuoooooooonnnnnnbaaaaaaaaaassssssssssttppppppppdddbbbmmmmmmmmblooaoooor(aaaaaoooooooonaaaaaddl,242,pptppppaaaaar(r(r(r(r(aaaaaakgoouuuoummmmmblaaaaaaabbobuueeer(r(r(r(r(aaaaaaapppppppoaaaaar(r(r(r(r(ddtttttdeeeeeeeeeeeeelllllr(aaar(r(sssdspptpppppr(eeeer(r(r(r(ssssssssdr(uuuooooooonnnnnnaaaaaaaaaaassssssssssptpppppppbbddbbbmmmmmmmmbZooaooobr(aaaaaoooooooolaaar(r(Zol,242,213,214,22,par(akomlabuer(apor(deellar(pr(er(onasstmblar(aonad,44,par(agumblabobuer(apor(deelr(ar(sppr(er(onasspmbZobr(alaZo,50,22,26,16
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,eeeeeeeeeommmmmmbpppppppaaaaaaaaapptpdddr(iiiiiiiiiiiieeeonnmuumbbbbaaaaaaaaaaaatsssssttddeeeeeeeeeeeeeeeeeeeeeeer(dllllleeeeeeeennnnmmn~n~n~n~dlluuoussssssttdddeeeeeeeeer(llieoooossstdddeaeelllllliiiiimmmmmmn~eeeeeeeeeennntttptttttdduuuxxxxxxxxsssssssssssdd,250,eeeeeeeeeummmmmmupppppppaaaaaaaar(bptpddr(r(iiiiiiiiiiiieeeounmuembbbbr(aaaaaaaaaaadsssssstddeeeeeeeeeeeeeeeeeeeeeeelbbllliieeeeeeeennnmnn~n~mndlluuudssssssssddeeeeeeeeeeellZeoooossssdddeaeelllllliiiiimmmmmmn~eeeeeeeeeennnttpptttttduuuukxxxxxxxsssssssr(sr(r(r(s,250,219,220,35,ommbadionmumbasstder(endustder(iosstdeelienntusd,46,umupar(iunmuembbr(aadstdeelbliennddeelosdeelienntus,49,26,28,24
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeeedddddeeeeaaaasssssteeeeonn~n~n~uuuur(lltStStStSZieeeeeeeeptttttr(iiiieeeeanmmmmlppppppppoooooooooooooobbbbbbbbiiiiibbbbiieeeeennnnddddeeeellllleeeeellllliiiimmn~n~n~mmmmuuuuuoooar(r(r(lnnnnnlbaaaaddddeeelllllaaar(ssssssppppppppaaallllllaaaaaaaaaaabgggeer(r(r(r(r(aaaaassssssssssssssssssssssssssddf,293,ddddddddddeeeeeeedddddeeeeaaar(sssssseeeeunn~n~n~uuuuulr(tStStSrr(ieeeeeeeeptttttZiiiieeeaonmmmmuppppppppoooooooooooooobbbbbbbbiiiiibbbbZieeeeennnnddddeeeellllZeeeeellllliiiimmn~n~n~mmmmuuuuuooor(r(r(r(rnnnnnlbaaaadddeeeelllllaaar(ssssssppppppppaaallllllaaaaaaaaaaabgggegr(r(r(r(r(aaaaasssssssssssssssssssssssssr(r(r(f,293,252,252,20,dedeasstonetr(ialpobiibbiennddeelelimar(baddeellar(spaallar(aas,59,deder(unutSeonmupobiibiennddeelelimonaddeellar(spaallaegr(r(aas,58,28,27,18
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,pppplllnnnnllooaaadaadtttttdiiiiiin~n~n~n~n~eeeeeennnndaaaaaaaaaaaaaaaaaaddktttkeiiebbbgeeeeeer(r(r(kkkkkkooooonndddeeeellllllstttttttiiiiiiiiiinntttttuuuuuuunnllllooooooooooooobpppppppppppppppppddkpptpppliiiiiinnnnnllooooooodddddeeeeeer(nlllllluullsssstdr(eaaaar(r(r(r(r(r(sstdddeeeedkkkkkkkoouuumbbbbuuoooootpptttttdaaaaaaaaaallllllllllllllllllllnn,334,ppppllnnnnnllooaaaeeedtttttdiiiiiimmmmmeeeeeennnndaaaaaaaaaaaaaaaaaaZbkktpgeiibbbbgeeeeeer(r(r(kkkkkkuoooonnddeeeeelllllldstttttpZiiiiiiiinnntttttuuuuuuunnllllooooooooooooobpppppoopppppppppdleppptppZiiiiiiinnnnnllooooooodddddeeeeeer(llluelleelr(sssssdieaaaar(r(r(r(r(r(sssdddeeeeegkkkkkkoouuuubbbbuuoooooopptttttlaaaaaaaaar(r(llllllllllllllllllllo,334,292,293,48,laadadienndadeger(koonnddeelstinttuunlopliloder(ustr(ar(stdekombal,62,ladimenndaZeiber(kuonnddeelstinttuunlopolenloder(eleliar(deegkobolar(lo,67,30,35,25
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,lllllllllllllr(aaaaaaaaaeddeeer(r(dr(r(iiiiietkkkkkkuulllllllltttttluuoor(r(eeeeeeeeeeeeeeeeeeeaaggdgr(aaaaaaddddddddeeeeeeeddr(iiiiiiiiiiiiiieeeeeeaaaaaaaaaaaar(r(aadddddddddddddddddeeeeeeeekkkkkgggguuuoooor(r(r(eoooddddooooooookkkkkoooonillllloooeeer(lldddeeeeonnnnddeaannnsssssstdiiiigooooooookkkkkkkeeeennnddeedr(deer(r(aaaaaallllddddeeeeellllleeaaoaokkkkkguuooolmmmmliuoooummmmmmbmmiiiiiiiiin~n~eaaaaaaaaaaaaaaaaaaa,400,lllllllllllllr(aaaaaaaaeeeeeeelr(r(r(iiiiieopkkkkkpuuulllllllpttttluuoor(r(r(eeeeeeeeeeeeeeeeeeaagbdbr(aaaaaeddddddeeeeeeeeedr(liiiiiiiiiiiiiieeeeeeaaaaaaaaaaaar(r(oaZddddddbdddddddddeeeeeeeekkkkkgggguuuooor(r(r(r(eoooddddooooooookkkkkoooonillllloooeeer(lldddeeeeennnnddeaannnsssssstdiiiieooooooookkkkkkkeeeennnddeeplegr(r(r(aaaaaalllnddddeeeeellllleeaaor(r(kkkkkguuooulmmmmlieoooummmn~mmbmmiiiiiiiiiin~eaaaaaaaaaaaaaaZaaaa,400,347,347,37,r(adder(ikkulor(adgr(aadder(iar(aaddeggur(odokoonler(deonnddenstigoenndder(der(aaldeelagulumbi,84,r(aeliopulor(adbr(adder(iar(aZdeggur(odokoonler(deennddenstioennddelegr(r(aalnddeelar(gulimbiaZa,86,45,48,22
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,ppkptttr(r(r(r(r(aaaaaaagggbbaaaaaaaaaakxxkuuuuoeeedddoouuuuuupkkkkkkeeeaaaptdppttttdr(iiiiiiiiiibbbbgggoooooooooooobbppppppppppptpppppppppppppkkeeeeeeddllZlllr(aaaaasssssssskkkkkkkaaaaaaaedlr(eeeeeeoddddddeeellllleaaar(r(r(ssfrr(iiiieeaaaaadddddeeeeeenmmmbbdeeeeeeeexxxxxxZZZiiiiinkkkkkkkkkouguoooooooooobpppppppppppppppppppppppppr(r(eeeeeeeeeeilldgtpppkkkkkkaaaaar(r(r(r(aaaaaappppkkkkkuuuooooooar(r(r(r(r(r(leeeeer(,393,ppppttpr(r(r(r(r(aaaaaar(bggbbaaaaaaaaaar(xxuuuuuoeeedddoouuuuuupkkkkkkeeeaaZapdppttttdr(iiiiiiiiiibbbggggooooooooooobbbpppppppppppappppppppppppr(kkeeeeeeddllllllr(aaaaadssssssskkkkkkkaaaaaaer(eeeeeeeeeeodddddeeellllleaaar(r(r(r(ZZr(ZiiiieeaaaaaedddeeeeeeeammmbbbeeeeeeeexxxxxiZZiiiiinnpkkkkkkkkouguoooooooooobppppppppppppppppppppppppr(ZZeeeeeeeeeeillggppppkkkkkkaaaaar(r(r(r(aaaaar(r(pppkkkkkuuuooooooar(r(r(r(r(r(leeeeeg,393,347,348,41,tr(r(abaxkudukadiboZr(aaskadedeelar(iaddeenmbdeexinkogupr(igar(akuar(er(,64,pr(r(ar(bar(xudukaaZadibopapr(elr(aadkar(odeelaZedembexxiZkogupr(Zelkar(ar(kuar(eg,71,30,38,31
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pbdr(eeeeer(liinnnnniiibuooooor(r(r(r(aaaaaaaaaadddddddnnnnlboooonsssssssiiiiinnnnmmmmndddddiiiiiiiiinkkkkkkkeeeeeaaeekkkkkkkeeeeeeeosssssstttttttdiiiiiiieeeeenmmmmppttttttoooodddddiiiieeeeaeeeeddllpbbbbbiiiiiiieeeeeeennnnnttppppttttttoooooooooooooooopdddddeeeeegkkkkkkuuuooaaar(r(r(r(eeeeeeeeeeaossssssimmmmmmbboaaaaaaaaaa,313,bZer(eeeeer(liimnnneiiibuooooor(r(r(r(aaaaaaaaaadddddddunnnlbooooassssssdZiiiinnnnnmmmnddddliiiiiiiiimkkkkkkkeeeeeaaeegkkkkkkeeeeeeeosssssssstttttliiiiiiieeeeeummmmpptttttsoooodddddiiiieeeeaeeeeedeubbbbbbiiiiiiieeeeeeeennnnppppppttttttooooooooooooooooddddddeeeeegkkkkkkuuuooaaar(r(r(r(eeeeeeeeeeor(ssssssZbmmmmmbboaaaaaaaaaa,313,269,268,30,r(er(inibor(aadonsindinkakosstienmptodibbiennttodeegkuar(aossimba,61,Zer(er(inibor(aadunasindikaegosstimpodideubienttodeegkuar(or(mba,59,25,26,18
