Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,ppppr(r(r(ggeeeeeeeer(r(r(ssssssssssooooodddeeeeeeer(r(rrsrrlllloooookkkkkgeeesssssssdeeer(r(r(rrrrrreeeer(r(r(fffffr(r(r(liggggeeeeeegxxxxxxxxxxxaaaaaaaaaxxxxxxxxxx,148,ppppr(r(r(ggeeeeeeeer(r(r(sssssssssdoooodddeeeeeeer(r(r(rsrlllloooookkkkkeeeessssssddeeer(r(r(rrrrrreeeer(r(r(ffffr(r(r(iiggggieeeeegxxxxxxaaaaaaaaaxxxxxxxxx,139,130,122,15,pr(er(oderoesderrer(igegax,23,pr(er(doderoesderrer(igegax,24,14,15,1
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,ppppppffor(aaffffffffffuuoooooooonnnnnndddddooddoddddddeeeellllr(aaaaar(lddddddaaar(sssssrffr(iiiundddeeoossssssssuuuuudddllliiieddeeossssssdppptttr(oaaaaaar(r(lllldliiiiiinnnffffffffffr(aaaaaaalnnnnnnndssttttZiiieeeaaaaaaaaaaaapppppppppkkgguuuuuuuunnnnllliinsssssssstddddeeeeeeeeeer(ffffffffffffffff,290,pppoor(fffffffuuoooooooonnnnndddddooddoddddddeeeellllr(aaaaar(lddddddaaar(sssssrsr(iiiundddeeoosssssssuuuuudddllliiiiddeeossssssdppptttr(r(aaaaaar(r(lllldliiiiiinfffffffr(r(aaaaaannnnnnnndsssttiiieeeaaaaaaaaar(r(r(kkpkkpkkkgguuuuuuuumnnnllliissssssssddddeeeeeeeeeer(sffffffffffff,264,255,229,43,for(afuonndododeelr(ar(ar(unddeosulideosptr(ar(infr(aalndstiaguuninstder(,65,por(fuonndododeelr(ar(ar(unddeosulideosptr(r(ar(infr(andstiar(gunisder(,61,34,30,9
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkoooooossssssssssfiiiiiiiinnnnnndeeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaannnnndpfffffppppgeeer(r(sssssuuuuuuuuunnnnndddaaaaaaaaaddtpptttdooooddddeeeegr(rffxxxeeeennnnnnnnr(nrrrr(r(uuoousssssssffiiiinldddddlr(aaaaaaaaaar(ddptttttddddsdddffafff,233,tkkkkkkoooooossssssssiiiiiiinnnnndeeaaaaaaaaaaaaaaaaaaaaaaaaaaaaannnnnddddddddppkgeeer(r(sssssuuuuuuuunnnnndddaaaaaaaaadktpptttdr(oooddddeeeer(eeennnmnnnnr(nr(r(r(r(ouoosssssssiiiinndddddlr(aaaaaaaaaar(r(r(kdtttdddddddd,206,208,181,48,koosfindennder(unndadodeegr(xeenfir(ar(af,37,koossindennder(unndadoder(enossindr(ar(,35,23,19,11
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppr(aaaaar(r(r(r(aaaaadggkoouuuunmmmbbr(aaaaobbbbbuuuaaerrr(r(r(aaaaaaapppppppboaaaar(r(r(r(r(dtttttddr(eeeeddeeeeeellllr(aaaar(r(srrffpptpppppr(eeer(r(r(r(r(sxxxxsxsfrr(ooooooor(r(nnnnnlaaaaaaaaaaansssssssdtppppppppppdbr(nmmmmmmmmmbboooooooobooooooooooaar(r(r(aar(r(lll,242,pttppppaaaaar(r(r(r(aaaaadkgooouuounmmmbbr(aaaaobbkouuuuaaar(rr(r(r(aaaaar(apppppppuoaaaar(r(r(r(r(ddtdttddr(eeeeedeeeeeelllllaaaar(r(skptpppppr(r(eer(r(r(r(r(ssr(r(r(oooooor(r(nnnnnlr(aaaaaaaaar(nsssssssdttptppppppddnnnmmmmmmmnbboooooooobooooooooooor(r(r(r(aar(r(lnn,229,212,200,44,pr(ar(aadkounmbbr(aberr(abar(edeelr(ar(pr(er(or(lanstbr(mbobar(ar(,53,par(aadunmbbr(akor(ar(apuar(edeellar(pr(er(or(r(ar(bobor(ar(,47,32,27,17
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,r(eeeeeeeeommmmmmmppppppaaaaaaaaaaaaappddr(r(iiiiiiiiiiieeeonmmmmmmbbbbaaaaaaaaaaassssssdddddeeeeeeeeeeggkgeeeeeeer(r(lllZlleeeeeeeennnnmnnn~n~ZZllluuussssssttddeeeeeeeeeeeZr(geooooosstdddaaaelllllliiiimmmmmmbbeeeeeeeeeennn~n~ppptttttduuuuugxxxxxxxsssssssffffn,250,r(eeeeeeeummmmmmmppppppaaaaaaaaaaaktdr(r(liiiiiiiiiiiieeonmmmmmmbbbr(aaaaaaaaaassssssddddeeeeeeeeeeeggkkeeeeeeeer(lllillieeeeeeennnnmnnn~Zllluuusssssstddeeeeeeeeeeeigguoooossdddr(aaaelllllliiiimmmmmbbeeeeeeeeeennttptttttduuuuukxxxxssssssd,231,220,202,40,r(ommpadionmbasdeeger(enstder(osstelimbentus,41,r(umpakonmbbr(aasdeeger(ienstdegguosr(aelimbenntusd,47,20,26,15
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeesdddddeeeeaaaar(ssssteeeeennn~n~uuuur(ltSttSrZZeeeeeeeepptttttZiiiieeeaoonmmmmppppppppoooooooooooooobbbbbbbbiiiiibbbbdeeeeeennnnddddeeeellllr(eeeeellllliiiemmn~n~n~n~n~n~bbuuouooor(r(r(rrnnnnbbbaaadddddeeeellllaaar(ssssgkppppppppaaallllllaaaaaaaaaaabbbgggr(r(r(r(r(aaaaar(r(ssssssssssssssssssssfffffff,293,ddddddddddeeeeeesdddddeeeeaaaar(ssssdeeeeennnuuuur(lieeeeeeeptttttiiiiieeeaoonmmnkppppppkoooooooooooooobbbbbbbbiiiiigbbddieeeeennnnddddeeeellllleeeeellllliiimmn~n~buuouooor(r(r(r(r(nnnnnr(baaadddddeeellllaaar(ssssppppppptaaallllllaaaaaaaaaaabbbgggr(r(r(r(r(aaaaar(r(ssssssssssssssssssssffff,272,251,231,37,deesder(stenteonmppobiibdeennddeelelien~onaddeellar(paallagr(r(ar(,60,deesder(deenetionkobibiennddeelelibor(baddeellar(spaallagr(r(ar(,58,29,28,15
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ppppbllnnnllloooooddddttttttiiiiiinlddeeeeeeenlddaaaaaaaaaaaaaaaaaaar(akkkkkgiibbbbbeeeeeeer(egkkkkgooooonnndeeeeellllsssttpttttZiiiiiiiiinntttttuuuuuunnnllllooooooooooooobbpppppppppppppppppkkkpppppiiiiiiinmnllddoooooooddddddeeeeeobmlullluuosssstddr(eaaaar(r(r(r(r(r(sssdddeeeekpkkkkkkooooummbbbbuoouubbpptttttdaaaaaaaaaar(llllllllllllrrlllllnn,334,tppblnnnnllloooooddddttttttiiiiiinr(deeeeeeenlddaaaaaaaaaaaaaaaaaaar(r(kkkkkgiibbbbgeeeeeer(r(r(r(kkkkguoooonnndeeeeellllssttptttiiiiiiiiiintttttuuuuuunnnllllooooooooooooobbppppptpppppppktkkkkkkpppdiiiiiiinmnlldooooooooddddddeeeeeobmnullluuosssddr(eaaaar(r(r(r(r(r(sssdddeeekkkkkkkkooooummbbbuuoouuuupptttttdaaaaaaaaaar(llllllllllllrr(llllnnn,326,291,283,33,blotideendar(aiber(egonndeelstinttuunlondodelulosstr(ar(dekommbuar(,62,blotideendar(iber(guonndeelstinttuunlokodenulosar(dekommbuar(,57,31,27,9
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,r(r(liillllllllr(aaaaaaaaeeedeeer(r(r(r(eiiiiefpkkkkkguuullulllnpptttr(uuuor(r(r(r(eeeeeeeZr(r(r(eeeeeaaar(r(ggaaaaaaadddddeeeeeeeeeedbr(iiiiiiiiiiiiiieeeeeeaaaaaaaaaaar(r(r(aaapppppddddddddddeeeeeaaaar(kkkkgggguuuooooddddoooddddooooooookkkkkoooonnlilieaaaaar(r(dddddeeeennnnbbr(eaar(nssssssstdiiiioooooooor(ggxxxggeeeennnddeedr(r(r(r(er(r(aaaaallllddddeeeeellllleaaaaaakkkkguuuuor(lmmbblr(uuuunmmmmmmmmn~iiiiiiiiiiieeeaaaaaaaaaaaannnnn,400,ddliillllllllr(aaaaaaaaeeer(eeer(r(r(r(iiiiiekkkkkkuuullulpptttr(uuoor(r(r(r(eeeeeeer(r(r(r(eeeeaaaar(r(ggr(aaaaaadddddeeeeeeeeeer(br(iiiiiiiiiiiiiiieeeeeaaaaaaaaaar(r(r(r(r(aatttddddddddddddeeeeaaar(r(kkkgggguouooooddddoooddddooooooookkkkkoooonnlllieaaar(r(r(r(dddddeeeennnnggueaar(nssssssssiiiiuoooooonr(kkkeeeeennnddeeer(r(r(r(er(r(aaaaallllddddeeeeellllleaaaaar(kkkkkuuuuoolmmbblr(uuuunmmmmmmmmiiiiiiiiiiieeeaaaaaaaanannnnn,386,346,332,52,lr(ader(iegulunttr(or(er(ar(gaddebr(iar(adder(gudodokoonar(deenbr(ar(stior(enndder(er(aaldeelagulmbr(unan,89,lr(ar(er(iekulultr(or(er(ar(gr(aadder(br(iar(adder(gudodokoonar(deenguar(sionkenndder(er(aaldeelar(kulmbr(unmianan,96,47,49,18
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pppppttr(r(r(r(aaaaaaabbbbbaaaaaaaadkkkxxxguuuueeedllooouuuuupkkkkkkeeaaaaappppptppr(r(liiiiiiiiibbbbuuguoooooooooobbppppppppppppppppppppppppppppr(eeennnlllllllaaaaaar(ssssssskkkkkkkaaaaaaeeZZZZieeeeeddddddeeellllleaaar(r(rrrrrrreieddaaaaaaddddeeeeeer(mmmbbbeeeeeeer(xxxxxxZZZiiiiiggppkkkkkkoouooooooooooobppppppppppppppppppppppppppgr(r(eeeeeeeer(r(lr(ggpppkkkkkkaaaaar(r(r(r(aaaaaaappkkkkkkuuuooooooar(r(r(r(r(r(lr(r(r(er(r(,393,pppppttr(r(r(r(aaaaaaar(bbbgaaaaaaaadkkkxxuuuueeedllooouuuuupkkkkkkeeaaaaktppptptr(r(liiiiiiiiibbbbuuguooooooooooobppppppppppppppppptpppktr(eeennnlllllllaaaaaar(ssssssdkkkkkkkaaaaaaeeZZieeeeendddddeeellllleaaar(r(r(rrrrrr(eiedr(aaaaaaddddeeeeeedmmmbbbeeeeeeer(xxxiiiiiiiiggkkkkkkkkoouooooooooooobbpppppppppppppppttttpppppkkr(r(eeeeeeeer(llr(ggkppkkkkkkaaaaar(r(r(r(aaaaaaatpkkkkkkuuuoooooor(r(r(r(r(r(r(lr(r(r(er(r(,380,346,333,44,tr(r(abadgulapr(ibugupr(enlar(kaZedeelareadder(mber(ikkogr(er(kar(akuar(er(,63,tr(r(ar(gadxulaktr(ibuguktr(enlar(kaZeenddeelar(ir(aaddember(xikkor(er(kar(akur(er(,69,31,34,18
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppr(eeeer(bliinmmmn~n~n~mbbooooor(r(r(r(aaaaaaaaadddddddddnnnldooooosssssffeiiiinnnnnmmmbddddZiiiiiiiimmkkkkkkkeeaaaaeeeepkkkkkegeeeeesssssssttttttttr(iiiiiieeeeommmmmppttttttoooodddddZiiieeeeaaeeeer(r(dpbbbbbliiiiiieeeeeeeennnnppppppttttttr(ooooooooooooouuddddddeeeer(r(gkkkguuuuooaaaar(r(r(eeeeeeeeeeer(ssssssmmmmmmmbboaaar(aaaaaa,313,pppr(eeeer(bliimmmnbuooooor(r(r(r(aaaaaaaaadddddddddnnnlloooousssssiiiinnnnnmmmbddddiiiiiiiikkkkkkkeeaaaaeaar(kkkkkkegeeeeesssssstttttttteiiiiiiieeeommmmmppttttttoooodddddiiiiieeaaaeeer(r(r(dbbbbbbiiiiiiieeeeeeennnntpppppttttttr(oooooooooooouuuddddddeeeenr(gkkkguuuuoooaar(r(r(r(eeeeeeeeeeessssssmmmmmmmbboaaar(aaaaaa,300,268,255,34,pr(er(blimbor(aadosfimbikakegessttr(iommptoZer(blienttr(der(guar(er(mbar(a,64,pr(er(blibor(aadusimbiikar(egesstiommptodier(biennttr(deenguar(esmbar(a,63,32,32,14
