Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,pkkkkeeieieiieeeeer(r(ssssssssssuoouooooeeeeeeeer(r(ssfrlllooooookkkkkxxeessssssseeeer(r(r(r(r(rrrreeeer(r(r(ffffffr(lmigbbbeeeeeexxxxxxxxxxxaaaaaar(aaaaaaxxxxxxx,148,pkkkkeeieieiieeeeer(r(sssssssssoouooooeeeeeeeer(r(srllloooookkkkkxxeesssssseeeeer(r(r(r(rrrreeeeer(r(fffffr(lugggbbeeeeeekxxxxxxxxxaaaaaaaaaaaxxxxxx,137,130,119,17,ker(er(loxeeserrer(mibexar(aax,26,ker(er(loxeeserrer(bexax,21,15,10,5
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppooooooffffffffuuuooooooooonnnnnddddoooddoooddddaaeellllr(aaaaaelldddddaaaosssssssfiiiiuuddddeeossssssssuuuuunddllliiidddeaaoossssspppttttoaaaaaar(r(llllddr(iiiiiinppffffffffr(r(aaaaaaaennnnnnntssstttiiiiieeaaaaaaaaaaatdpppppkpkkkguuuuuuuumnnnnnliiiiisssssssttddiieeeeeeeeoor(fffffffffffffoo,290,ppppppooooffffffuuuooooooooonnnnddddddooddoooddddaaeellllr(aaaaaelldddddaaaasssssiiiiuuddddeeessssssssuuuunddllliiededeaaossssssppptttoaaaaaar(r(llllddr(iiiiiipffffffaaaaaaeennnnnntsssttdiiiiieeaaaaaaaaaaadddpppkpkkkguuuuuuuunnnnnnliiiiissssssttddeieeeeeeeeoor(ffffffffff,266,254,230,37,pofuonndododeelr(aelaosfideosundideossptor(ifr(aenntstikgunistior(fo,64,pofuonndododeelr(aelaassideesundidedeossptor(ifenntstiadguunistder(,64,37,37,14
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkooooooooossssssssiiiiiiiinnnnnnneeaaaaaaaaaaaaaaaaoooaaaaaaaaaaaadottppppppppppgeeeer(r(sssssuuuuuunoonnnndddgaaaaaaaaaodtppttkooooodddddeeekkkfxxxxieeennnnneeeer(rrrrr(ooooussssssssiiiiiildddddr(r(aaaaaaaaaadddddpttttddsssdooooooo,233,ppkkkkkkoooooossssssssiiiiiinnnnnndeeaaaaaaaaaaaaaaaaoooaaaaaaaaaaaadddttkpppppkkeeeeesssssuuuuunnnnnnndddaaaaaaaaadtppttkoooodddddeeekkkxxxeeennnnneeeenrrrrr(oooossssssssiiiiildddddr(r(aaaaaaaaaadddddpdddddsssdd,209,207,183,39,koossinader(unonndokodexxienersir(aado,36,koossindeadeesunndadkodexxeenenossir(aad,39,17,16,13
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaar(r(r(r(r(r(aaaagggoouuuuuommmbbr(aaaooobbbbuuuoaar(r(r(r(r(aaaaabbpppppppuoaaaar(r(r(r(r(r(tttttdr(eeeeeeddeeeeellllr(aaaar(ssssoppptpppppr(eeeer(r(r(r(xxsssssssr(r(oooooooor(nnnnnloaaaaaaaaaaaaxxxsssttppppppppppddlbdmmmmmmnnnloooooooor(r(r(aaaaooooaaaaaaar(llll,242,pptppppaaaaar(r(r(r(r(r(aaaagggouuuuuummmbbaaaaoobbbbuuuoaar(r(r(r(r(aaaaabppppppppuoaaaar(r(r(r(r(r(tttttdr(eeeeeeddeeeeelllllaaaar(sssttptpppppr(eeeer(r(r(r(ssssssr(oooooooor(nnnnnloaaaaaaaaaaaxsssttpppppppppbdlldnmmmmmnnnloooooooor(r(r(aaaaoaooaaaaaaar(llll,230,214,202,22,par(aguommbbr(abar(apuar(edeelr(ar(opr(er(or(laasstor(ar(,46,par(agumbobar(apuar(edeellar(stpr(er(or(laasstor(ar(,43,26,23,8
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,er(eeeeeeegmmmmunnppppppaaaaaaaar(r(r(pppppr(r(iiiiiiiiiiiiieeemmmn~inbbbbaaaaaaaaaaar(sssssstdddeeeeeeeeeeeeeeeeeeeeeeer(illlliieeeeeeennnnmmnmnddllluuussssssttddieeeeeeeeegiiieooooossttdaaaaellllliiiiiin~n~n~mmbbr(eeeeeeeennnddpppttttttuuuugxxxxxxxssssssssssffo,250,er(eeeeeeer(mmmmunlppppppaaaaaaaar(ar(pppppr(r(iiiiiiiiiiiiieeemmminbbbbaaaaaaaaaaassssssdddeeeeeeeeeeeeeeeeeeeeeeer(illlliieeeeeeennnmmmnnnddllluuusssssttddeeeeeeeeeegiiieoooosstddeaaeellllliiiiiimmbbr(eeeeeeeennnddppptttttduuuukxxxxxsssssssss,236,220,206,25,er(egunpar(pr(ien~ar(stder(ienndustiegosstelimbbr(enndtusfo,52,er(er(munpar(ar(pr(iemibasder(ienndustdeegosstdeelimbbr(enndus,55,31,30,16
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeeedddddeeeeaaaaasssstieeenn~n~n~mmuuur(r(tStStStSrrieeeeeeer(ttttttiiiiiieeeonmmmnnpppppppguuuuoooooooooubbbbbbbbiiiiibbbbbeeeeeennnnddddeeeelllleaaaeellllliiiinmmn~n~mmmbuuuuuooor(r(r(r(r(nnnlmuoaaadddddeeelllluoaar(ssssugppppppppaaallllllaaaaaaaaaabbbbbobr(r(r(r(r(aaaaar(r(ssssssssssssssssssssssffpdp,293,ddddddddddeeeeeedddddeeeeeaaaasssstieeenmmuuulr(tStSieeeeeeeettttttiiiiiieeeonmmmnnpppppppguuuuuooooooooubbbbbbbbiiiiibbbbleeeeeeennnddddeeeelllleaaaeellllliiiinmmmmmbuuuuuooor(r(r(r(r(nnnlnuoaaadddddeeelllluoaar(sssugkppppppaaallllllaaaaaaaaaar(bgbgobr(r(r(r(r(aaaaaar(sssssssssssssssssssssss,277,250,234,29,dedeasstienmutSer(tiongubiibennddeelaelimbor(maaddeelar(paallabobr(r(ar(,65,dedeasstienmutSetiongubiiblennddeelaelimbor(aaddeelar(paallar(gobr(r(ar(,65,30,30,5
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ptpplllnnnnlluooooooodtttttZiiiiiiddddZeeeeeennnnr(aaaaaaaaar(r(aaar(r(r(r(r(r(ktkkkiiigbbbugeeeeeer(r(gkkkkkdooooobddeeeeeellllsspptttttiiiiiiiiiiintttttuuuuuuunnllllooooooooooooouuppoppppppppppppptpttppptpgiiiiiiinnnndoooooooooddddeeeeeer(blllulluouussssttr(r(aaaar(r(r(r(r(r(r(ssttdeeeeekkkkkkkooouumbbbbuuuuuuuppptttttdaaaaaaaaar(lllllllllllllllr(eer(r(nn,334,ttpplllnnnnlluooooooodtttttiiiiiidddddeeeeeennnnr(aaaaaaaar(r(aaaar(ar(r(r(aktkkiiigbbbugeeeeeer(r(gkkkkdoooonddeeeeeellllsstttttttiiiiiiiiiintttttuuuuuuunnllloooooooooooooouupppdttpppppptttddktptpddiiiiiinnnndoooooooooddddeeeeeer(llllulluoousssstr(r(aaaar(r(r(r(r(r(sstddeeeeekkkkkkkooouumbbbbguuuuuukpptttttaaaaaaaaar(lllllllllllllllr(eer(r(nn,323,294,283,37,oZeenr(ar(ar(kibuer(dodeelsptinttuunlponndoder(blulusttr(r(ar(stdekombuar(er(,67,otideenr(ar(ar(ar(akibuer(donddeelstinttuunlkndoder(ulustr(r(ar(stdekombgutar(er(,70,36,37,17
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,lllllllllllllaaaaaaaaar(r(r(r(eeeer(r(r(iiiiiiinkkkkkkuuullllllr(tptttr(uuoobr(r(eeeeeeeiiZieeeeeeaaer(r(r(r(aaaaaaddddddeeeeeeeeeedddiiiiiiiiiiiiiiieeeeeaaaaaaaaaaar(r(r(r(aaoddddddbdddttddiieeeeeeegkkkggggguuuuooor(r(r(doooddddooooooookkkkkooouuiillluooooor(olddddeeeennnndddeaannssssssstiiiiiooooooooukkkkkkeeeeeendddeedddbr(r(r(aaaaalllllddddeeeeellllleaaoooogkkkgguuuoor(nmmmnououummmmmmmbbbiiiiiiiiiiieaaaaaaaaaaaaaaaaaaa,400,lllllllllllllaaaaaaaaar(r(r(r(eeeer(r(r(iiiiiienkkkkkkuuulllllltttttr(uuoobr(r(eeeeeeeiieeeeeeeaer(lr(r(aaaaaadddddeeeeeeeeeeedddr(iiiiiiiiiiiiiieeeeeaaaaaaaaaaar(r(r(r(aaaddddddldddddddiieeeeeeegkkkggggguuuuooor(r(r(r(oooddddooooooookkkkkoouuiillluooooor(oldddeeeeeennnddeeaannssssssiiiiiooooooooukkkkkkeeeeeendddeedddbr(er(aaaaalllllddddeeeeellllleeaoooogkkkkguuuoor(nmmmnouuuummmmmmmbbgiiiiiiiiiieeaaaaaaaaaaaaaaaaaa,393,347,339,27,lar(er(inkur(tr(obr(iZer(aaddediar(adieggudodokor(odeennddenstikenddebr(r(aaldeelagunumbbi,80,lar(er(ienkultr(obr(ier(r(aadder(iar(aadieggur(odokor(odeennddensikenddebr(er(aaldeelagunumbi,81,43,41,10
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,ppkppttr(r(r(r(aaaaaaabbbbuoaaaaaaaaogkkkkkuuuoeeeddluuuuuuuukkkkkkkaaaaaaatpppttttdr(iiiiiiiiiibbbbugguuooooooooooboppppppppppppppppppppptkppkkkeeeielllllllloaaaar(ssssssttkkkkkkkaaaaaaeeeiiieeeeenlldddeeeellllleaaar(r(r(fffrZiiiidoaaaaaddddeeeeeeobbmmbbbeeeeeeexxxxxxxZZZiiiiigkktkkkkkkguguoooooooooouuuppppppppppppppppppppppppgr(eeeeeeeeellllgkpppkkkkkkaaaaar(r(r(r(aaaaaapppptkkkuuuuooooooor(r(r(r(r(lr(r(r(eer(r(,393,ppkptttr(r(r(r(aaaaaaabbbguoaaaaaaaaagkkkkkuuuueeeddluuuuuuuukkkkkkkaaaaaaatttttttdr(iiiiiiiiiibbbbggguuoooooooooobbbpppppppppttpppptpkkkkkpkkkkeeeiellllllllaaaaar(sssssttkkkkkkkaaaaaaeeeeiieeeeer(lldddeeeellllleaaar(r(iiiideaaaaaddddeeeeeeobbmmbbbeeeeeeexxxxxxZZZiiiiigkttkkkkkkuuuoooooooooouuukppppptpttpppppppppppppbgr(eeeeeeeeellllgkpppkkkkkkaaaaar(r(r(r(r(aaaaappppkkkuuuuooooooor(r(r(r(llr(r(r(eeer(,382,349,338,42,tr(r(abokulkadibuguboelar(stienddeelar(idaddembexikgugugr(elkar(akur(er(,64,tr(r(aguakulkadibgukellar(stier(deelar(ideaddembexikkugr(elkar(akur(er(,62,34,31,13
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppr(eeeeobliiimmmmnigguooooobr(r(r(aaaaaaaaadddododuuun~n~ddooooosssssttiiiiinnnmmmmmmbbddiiiiiiiiiigtkkkkkkeeaaaaeer(r(pkkkkkeeeeeeer(ssssstttttttttiiiiiiiieeeemmmmmppttttttuuuooddddiiiiieaaaeeeeelnlbbbbbbiiiiiiiieeeeeennnnnktppppttttttooooooouuuoooouubdddddeeeeegggggguuuuooaaar(bbr(eeeeeeeeeeeor(sssssmmmmmmmmbaaaaaaaaaar(,313,pppr(eeeeebliiimmmmigguooooobr(r(r(aaaaaaaaaddddddduuuddooooossssiiiiinnnmmmmmnbbddiiiiiiiiiiktkkkkkkeeaaaaeer(r(r(kkkkkeeeeeeer(ssssstttttttttiiiiiiiieeeemmmmmkpttttttuuuodddddiiiiieeaaeeeeelnebbbbbbiiiiiiiieeeeeennnnktpptpttttttoooooouuuuooouuubdddddeeeeegggggguuuuuoaaar(r(r(r(eeeeeeeeeeeesssssmmmmmmmr(aaaaaaaaaar(,304,270,261,27,pr(oblinigubr(r(aadododosstimbiger(er(stiemptudielbienktodeegguar(br(or(mbar(,68,pr(eblimigubr(r(aadossibiikar(er(stietudielebienktodeegguar(esr(ar(,59,38,28,19
