Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,ppppr(eegieeiieeeeeeessssssssssdoooodddeeeeeeeasssssdllllooogggkkkkxxaessssssddeeer(r(rrrrrrr(eeeer(r(r(fffffffr(liggggeeeeeekxxxxxxxxxxaaaaaaaaaaaaxxxxaaxx,148,ppder(lieeeloeeeeosssssssssooooodddeeeeeeassddlllldooodokkkkeossssssddeeer(r(llrrlr(r(eeeer(r(r(fffffddr(liggleeeeeexxxxxxxxaaaaaaaax,124,130,106,45,pr(egesdodeasesderer(igaxax,25,der(ielosodeasdodoosder(er(igexax,30,15,18,13
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,ppppppffxoaafffffffffooooooooooonddnnddddddooodooddddddeeellllaaaaaar(lddddddaaasssssssfftSiiiudddddeoosssssssssuuuldddlllllddddaooossssssppptttr(oaaar(aar(llllldlliiiiinnnfffffffffaaaaaaaaannnnnndttsssttZZiiiieaaaaaaaaaar(r(ttppppppppkkguuuuuuuuummnmnnliiZssssssssttddeeeeeeeeeeeanfffffffffffffff,290,pdpppdddaaffffffuooooooooooddnnddddddooodooddddddeeellllaaaaaolr(ldddddaaassssssiur(ddddeoosssssssuulnndllllddooooossssstpttttr(oaadr(aar(r(lllr(r(lliiiiidnndffffffdaaaaaaannnnnndsssiiiiieaaaaaaaaaadtdttttttpdkguuuuuuummmmnniissssssstddeeeeeeeeeaelnfffffffffffffd,255,255,220,71,xafoondndododeellar(aasideosuossptr(ar(ar(infndstiar(guniZstdenf,59,dafunndododeellalaassideosunndossttr(aadr(ar(indandsiadgunistdeel,62,31,32,19
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkooooooosssssssssseiiiiiiinnnnnndeeaaaaaaaaaaaaaaaooaaaaaaaaaaaaaaaaaddpppppppppdeeeeossssssduuuuuuuunnnnddddaaaaaaaadddtppttttoooodddddeeer(fffffxxeeeennnnndenelrrrrr(r(ooor(ssssssffr(iiiiieddddddr(aaaaaaaaaar(ddtttttttdddddddaaaadd,233,dkkkkkkooooosssssssiiiiiinnnnnndeeaaaaaaaaaaaaaaaooaaaaaaaaaaaaaaaddktttddpleeeeosssssdouuuuuuunnnnndddaaaaaaaadtppttttooooddddleeddfdkkeeennnnnoenr(lrrlr(r(r(ooor(ssssssiiiiilddddddr(aaaaaaaaaar(r(dttttddddddddddaaa,208,207,183,50,koosindeaddeosdunndadtoder(xeenndenelor(ir(ar(aad,45,koossindeadeosdunndadtolenenlor(sir(ar(a,37,22,18,13
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppr(aaaaar(r(r(r(r(aaaadgggouuuounmmmbbeaaaaaabbbguuuoeerr(r(r(r(aaaaar(bpppppppooaaaaar(r(r(dttttttddr(eeeeeeeeeeeellllr(aaaar(r(ssffppptpppppreeeer(r(r(r(xssssssssoouoooooor(nnnnnnbbaaaaaaaaaassssssssstpppppppppdddddnnnmmmmnnldeaaaooabr(aaaaaoooooobaaaaaddddn,242,pptppppr(aaaaar(r(r(r(r(aaaaddouuuuunmmmmbr(aaaaaabbuuuoeer(r(r(r(r(r(aaaar(dppppppooaaaaar(r(r(dttttttdr(r(eeeeeeeeeeeellllr(aaaaar(sdppptpppppr(eeer(r(r(r(r(sssssssdoouooooor(nnnnnnr(uaaaaaaaaasssssssttppppppdddddnnnmmmnnnr(r(oeaaooaor(aaaaooooooodaaaaadddn,227,212,197,39,pr(ar(aadunmbaguerr(ar(por(elr(ar(rer(or(basstdeabr(abad,46,pr(ar(aadunmbr(aber(ar(por(elr(ar(pr(er(dor(aasstr(ar(adad,45,29,27,12
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,aeeeeeeeeommmnmmbppppppr(aaaaaaaar(r(bpppbdr(liiiiiiiiiiiieeeun~n~n~in~bbbbbaaaaaaaaaaassssssstddeeeeeeeeeer(r(gdgeeeeeeeer(lllllggieeeeeeennmmmnbdddllluuussssssttddeeeeeeeeer(r(llgloooossssddeeaellllllliiiiiin~n~mmbbeeeeeeeeennnddtttttttttuuukxxxxxxxssssssssssffff,250,ddeeeeeer(mmmnmndppppppr(aaaaaaadr(r(dpttlr(r(iiiiiiiiiiiieeoolnbbbbr(aaaaaaaaaassssssdddeeeeeeeeeer(lr(eeeeeeeellllllgdeeeeeeenmmmmmbbdr(llluuussssstdddieeeeeeer(llllloooossddddeaelllllliiiiimmbboeeeeeeednndtttttttttuuxxxssssssd,218,220,188,66,ommbpr(ar(ibasstder(er(iendustder(losdeelimbenndtus,46,der(ndpr(aadionbr(aasder(eldeenmbr(stier(losdeelimbenndtusd,53,24,30,20
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeeddddddeeeeaaar(sssssseeeeoun~n~muuuunltStStStrrr(ier(elllr(pttttdZiiiiieeaaannnnpppppppppuoouoooooooooobbbbbbbbiiiiigbbbgeeeeeennnnddddeeeelllllaaaeellllliiiiun~n~n~n~n~mbbbuuuuoor(r(r(r(r(r(mmmnmloaaaaddddeeelllllaaaassssspppppppppaaaalllllaaaaaaaaaaabbbber(r(r(r(r(r(aaaaaassssssssssssssssssssssssffff,293,ddddddddddeeeeeddddddlieeaaar(ssssleeeonouuulr(tSr(ier(ellltttttliiiiiieaalnnnndtppppppuoouoooooooooooobbbbbbiiiiibbbgeeeeeelnnnddddeeeelllllaaaeellllliiieln~nnmbbbuuuuooor(r(r(r(r(mmmnmr(oaaaaddddeellllr(aaadssssdtppppppaaalllllaaaaaaaaaabbbbor(r(r(r(r(r(aaaaasssssssssssssssssssssssdf,267,251,226,53,deder(muntr(ier(eliapubibennddeellaelmbor(laaddeellaasspaallaber(aas,63,deliar(onutSer(elialndpubiibelnddeellaelielmbor(aaddeelr(aadpaallabor(aas,67,33,36,21
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ppppblnnmnnllloaaoddodtttttZiiiiiidn~dddeeeeeenllldaaaaaaaaaaaaaaaarrrrtptkZZiiobbbbeeeeer(r(r(r(kkkkkggoooonndddeeeelllllddtttpppZiiiiiiiiiiibttttteuuuuuunnllllluooooooooooobbppppppppppppppppttpppppppr(iiiiiilbnnnllboooooddddddeeeeeelllllllluuuussstdr(r(r(aaaar(r(r(r(r(r(ssstddeeer(r(pkkkkkkoouuumbbbbbuuoooobpppttttdaaaaaaaaaalllllllllllllddlr(r(r(r(r(d,334,tpttr(lnnmnnllooaoddobttttdiiiiiddeeeanlnldaaaaaaaaaaaaaaaar(r(rr(dtdkiiobbbbeeeeer(r(r(r(kkkkguoooonndddeeeelllllddttttttr(iiiiiiiiiietttttuuuuunnllllloooooooooooobodptpdpppppppppptttttdtpppdiiiiiibnnnnloooooddddddeeeeear(lllllllusssdr(r(r(aaaar(r(r(r(r(r(sddeeer(dkkkkkkoouuombbbbbuuoooddpppttttdaaaaaaaaaallllllllllllldr(r(r(r(r(,307,293,266,66,bladoZdeendaZiober(gonnddeelibunopr(iblbodeelustr(r(ar(stder(kombodal,63,tr(ladodidendar(iober(guonnddeeltr(ituunlobodibloder(r(ar(der(koombodal,63,34,33,24
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,fr(r(lllllllllllaaaaaaaaaddddeeedlr(iiiiiigkkkkkkkuuullllllltppptr(oouor(r(eeeeeeeeeegggeeeeeeaennlr(aaaaaaaddddeeeeeeeeeeobbbiiiiiiiiiiiiiiiieeeaaaaaaaaaar(r(r(r(r(daodppppddddddddddiieeeeeer(kkkkkkgggguuuuoor(r(ddoooddddooooooobkkkkkuooulllllloooooor(r(lldddeeeennnnnddaaaansssssssttiiiiooooooougggxxxxgeeeelnnddeelldlgir(r(aaaaallllddddeeeeellllleaaaor(kkkkkgguuoor(lmmbbbuuuuummmn~mbbbbbiiiiiiiZZZieeaaaaaaaaaaaaannnnn,400,r(lllllllllleaaaaaaaaaldr(eelr(r(r(iiiiikkkkkkuulllllllttttr(or(ur(r(r(r(eeeeeeeeer(r(gleeeeeeennnlr(aaaaadddddeeeeeeeeeobbbiiiiiiiiiiiiiiiieeeeaaaaaaaaalr(r(r(r(r(oedddddddddddddiieeeeeer(kkkkkggguuuuoor(r(r(eoooddddooooooookkkkuooullllllr(ooooer(r(lldndeeeennnnnnoaaaanssssstiiiiooooooooggxeeeennnddeellller(r(aaaaallllddddeeeellllleaaaollkkkuuoolommbmlouuuummbbbiiiiiiiiiieaaaaaaaaaaaoannnnn,366,347,313,81,flaaddelikkultr(or(egenr(aaddebiar(adier(gudodokulor(deenndanstigelnddeelr(aaldeelar(gulmbumbbiiZen,91,laalelikkultr(or(er(enr(aaddebialier(gur(odokur(er(ndeenanstioxeennddeeler(aaldeelalkulommblumbbian,90,50,48,26
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pppppttr(r(r(r(aaaaaaabbbbooaaaaaaaaadoxxxuuuueeeellllluuuuuupkkkkkkeaaaar(r(dpppttttr(r(liiiiiiiiibbbbbbguuoooooooooobbpppppppppppppppppppppppppkkkeeeellllllllllaaaaasssssssskkkkkkkaaaaaaeedZZeeeeeeoedddddeeellllleaaar(r(fffffrr(r(iieeaaaaaadddeeeeeeobmmmbbbdeeeeeer(xxxxffrr(Ziiiiggktpkkkkkkouuuooooooooooobppppppppppppppppppppppppdpr(r(eeeeeeeelllr(r(ppppkkkkkkeaaaar(r(r(r(aaaaar(r(ppkkkkkxuuuoooooor(r(r(r(r(llllr(lldd,393,tdpptttr(r(r(r(aaaaaaabbbbooaaaaaaaaadlxxuueeeellllnuuuuuukkkkkkkeeaaaalddtpttttr(r(liiiiiiiinbbbbouoooooooooubdppppppppppppppppptppptddkkdeeeellllllllaaaassssssskkkkkkaaaaaelleeeeoedddddeeellllleaaar(r(ddfr(r(eler(aaaaaaadddddeeeeer(nmmbbbdeeeeeexxiiiiigtkkkkkkkouuuooooooooooldpppppppttttptpppppptppdoeeeeeeeelllr(ltppkkkkkaaaaar(r(r(r(aaaaar(dptkkkkuuoooooooor(r(r(r(lllr(lr(lr(r(,357,348,313,92,tr(r(abadoxuelar(tr(ibgukellaaskadedeelar(iaddembder(ikkopr(elar(ar(xu,61,tr(r(abadxuelaaltr(ibudeellaaskaeldeelar(eler(aadder(mbdeexxigkodeelkar(ar(kur(,70,29,33,23
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pffr(r(eeer(lliilnmmninbbbuuoor(r(r(r(r(aaaaaaaaaddddddddnnndggoooosssssssZZiiiiennnnmmmmbbbbiiiiiiiiiiikkkkkkkeeeaaaer(r(gkkkkkkieeeeeeessssssttttttttiiiiiiiieeeemmmmmbpttttttuooodddddiiiiieeaaeeelldndbbbbbbr(iiiiiiieeeeeeennnnppppppttttttooooooooooooouobddddddieeeegkkggguuuuooaaar(r(r(r(eeeeeeeeeeeedssssdbbmmmmmmboaaanaaaaaa,313,pdeeellllilnmmnnbbbuuoor(r(r(r(r(aaaaaaaadddddddnnnngdoooosssssiiiiinnnnmmmdbbbliiiiiiiiiikkkkkkkeaaaaer(r(lkkkkkeeeeeer(ssssstttttttliiiiiiieeeemmmmtttttttuoooddddliiiiieeaaeeellnndbbbbbbr(iiiiiiieeeeeelnnnndtptppttttttuoooooooooooooodddddddieeeekuuuuoaaar(r(r(r(eeeeeeeeeeer(dsssdmmmmmmboaaanalaaaa,286,269,242,51,fr(er(inibor(aadndosienmbbiikar(iesstiembtudielndbr(ienttodiegguar(esmbana,68,deelor(aadossiblikar(er(stietulielndbr(ielndtudiekuar(er(mbanala,58,32,27,28
