Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,ppppkr(r(ggeeeeeeeeer(r(ssssssssssoooooddddeeeeesssssstplllr(oooookkkkkxxeeasssssddeeer(r(rrrrrrr(eeeer(r(r(ffffffr(r(llgggbeeeeeexxxxxxxxxxxxeaaaaaaxxxxxxxxxxxx,148,ptpr(r(ggeeeeeeeeer(r(sssssssr(r(ooooddddeeeeessssslllr(oooookkkkkeer(sssssddeeer(r(r(rrrrr(eeer(r(r(r(ffffffr(r(llggbeeeekxxxxxxxxeaaaaxxxxxxxx,126,130,108,29,r(er(odeesstr(oxeasderer(bexxeax,28,pr(er(odeesker(derer(bexxeax,24,15,14,8
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,r(kpppfffoooaddfffffffuuuooooooooodnnnddddddoodddoddddddeeellllaaaaaaldddddddaaasssssssffiiiiudddddeeessssssssuuuuubddllllidieeeoaessssssppttttdoaaaaaar(llllldgeiiiiinnddtfffffffr(ooaaaaaannnnnnnsssssttdiiiiieeaaaaaaaaaaattpppppkkkkguuuuuuuuuumnmnnliiilssssssssstddieeeeeeeeeeeiffffffffffffffi,290,r(soooondfffuuuooooooooudnnndddddoodddoddddddeeellllr(aaaar(ldddddddaaassssseudddddeeasssssuuur(dddllliidder(asssssppttttuaaar(ar(r(r(llllddliiiiinndffffffsr(r(naaaaaannnnnnnssstliiiiieeaaaaaaaaar(r(kdkkkguuuuuuuuuonmnnnniiisssssssssddieeeeeieeeeedfffffsddd,244,255,208,83,foadfunndododeellaalaasfideesulidiesspor(indanstikgunstiiffi,59,ondfunndododeelr(ar(aasudeasulider(assptuar(ar(indanstiar(guonisdif,61,34,30,24
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ptkkkkkkooooooosssssxxssfiiiiiiiiinnnnndeeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadddtpttttpppgeeeeeossssssuuuuuuuumnnnnddaaaaaaaaaaattppptttooooddddeeeegfffffxxiieeennmmlenelrrrrrr(ooonsssssssffiiiiinddddddeaaaaaaaaaar(kkkppttttddddsaaaaaaaa,233,kkkkkkooooooosssssiiiiiiinnnnndeeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaar(dddkr(poeeer(r(sssssuuuuuuuumnnnndleaaaaaaaaor(ddppttr(uooodleeeer(ffiieeennmlr(eeeirrrr(r(ooonssssssiiiiinddddddr(r(aaaaaaaaar(r(r(ddddddoaoaaoo,197,207,172,67,koosfindeadeosunndtodeegxienenelonfindder(a,42,koossinder(por(unnder(tr(oler(fienonsindr(ar(do,40,21,22,21
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppr(aaaar(r(r(r(r(r(aaaagggggoouuunmmmmnlaaaaaabbbguuueeerrr(r(r(r(aaaaaapppppppuuaaaaar(r(r(r(r(tttttddeeeeeeeeeeeeellllr(aaaar(r(ssspppptpppppr(eeeer(r(r(r(xxxxxssttfooooooooonnnnnnmr(aaaaaaaaaaasssssssstptppppptppbdbbbmmmmmmmmbbaaaoubbbbbbaaaoooooooaaaaaellll,242,pptppppr(aaaar(r(r(r(r(r(aaagggguoouounmmmnnnaaaaaar(br(uuueer(r(r(r(r(r(r(aaaappppppuuaaaar(r(r(r(r(ttttddeeeeeeeeeeeeellllr(aaaar(r(sddppptpppppr(eeer(r(r(r(r(xxsssstoooooooor(nnnnnnnr(aaaaaaaaaassssssdttkpppkdddlmmmmmmmmbdaaoonnubbr(r(oaooooooaaaaar(r(lln,222,213,192,53,pr(ar(aguunlaguerr(apuar(deelr(ar(sppr(er(stfoonr(aasstmbubel,52,pr(ar(aguunar(br(er(apuar(deelr(ar(pr(er(stor(r(aastmbonubr(ar(,49,26,24,16
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,xeeeeeieeeimmmmmmppppppr(aaaaaaar(r(r(ptttttr(iiiiiiiiiiiieeoemmmmmmmbbbbaaaaaaaaaaassssssddddeeeeeeeeeeeeekr(r(r(r(eeeeer(r(r(lldbieeeeeeeennnmmnn~dddlluuoussssssstddieeeeeeeelulllloooossstdddaaeellllddiiiiigmmmmbmiieeeeeeeeenttpppttttttguugxxxxxxxxxxxsssssfffdt,250,eeeeeieer(immmmmnkpppppr(aaaaaaar(r(r(tdr(r(r(iiiiiiiiiiiieer(mmmmnmmbbbr(r(aaaaaaaaasssssdddeeeeeeeeeeer(r(r(r(r(r(eeeeer(r(r(lllleeeeeeeeennnmmnddlluuoussssssdr(ieeeeeeeeeilldr(oooosssdddaaedllllr(diiiimmmbmeeeeeeeeer(ndttptttttttguukxxxxxisssdr(,223,219,192,57,xemppr(ar(tr(iommbasder(er(biendustielulosstelimbientgust,52,er(inpr(ar(ier(mbbr(r(aasder(er(enndusiosdelimber(ndguxis,48,25,29,28
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeessddddeeeeaaaar(sssttieeeommmmuuuullZtStStStStSiieoeer(dptttttdZiiiieeeaaannmnppppppppguguuooooooooogbbbbbbbbiiiiibbbbbieeeeeennnddddeeeelllldaaaelllllliiiinmmmmmmbbbuuuuooor(r(r(r(rnnnnmlr(aaaadddeeeelllloaaaassssppppppppppaaalllllr(r(aaaaaaaaaabbbgor(r(r(r(r(r(aaaaaar(asssssssssssssssssssssfffff,293,ddddddddddeeeeer(sddddeeeeaaar(r(sssdr(eeer(nnmnuuuulltStStSiieoer(lddttttdiiiieeaaannmndr(pppppbuuuuouooooooobbbbbbbbbiiiiibbdddeeeeeeennnddddeeeelllllaaaellllliiiiinnmmnmmbbuuuuuooor(r(r(r(r(nnnnllr(aaar(dddeeeelllluaaaassspppppppppaaaellllr(r(aaaaaaaaaabbbor(r(r(r(r(r(eaaaar(r(ossssssssssssssssssssff,277,248,232,50,deesder(stiomutSer(iagugubiibbiennddeelaelimbonr(aaddeelaasspaalr(agor(ar(as,69,der(der(er(utSer(iandobiibdeennddeellaelimbor(r(ar(deelaasspaelr(abor(ar(os,64,33,30,20
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,pppplllmmnnlbuooaaddatttttttiiiiiZdn~dddeeeeeennnllaaaaaaaaaaaaaaaar(rr(aptttkiiebbbbbeeeeer(r(r(ekkkkkgooooonnnddeeeelllllltktttpttliiiiiiiiinmtttttuuuuuuunlllldboooooooooooobbpppppppppppppppttdttptpppdiiiiiibbmmldboooooodddddddeeeeebbmllblluulsssstdr(r(eaaaar(r(r(r(r(r(ssstddeeeektkkkkkkoouuumbbbbuuuuuubbpppttttdaaaaaaaaaallllllllllllgglllllkkt,334,ktpllmmnnlduooaoddottttttiiiiildeeeeeennnldaaaaaaaar(aaaaaaar(r(r(r(tttiiebbboeeeeer(r(r(ekkkkooooodlnddeeeelllllkkttttliiiiiiiinntttttuuuuunnllllr(uuooooooooooouppkkkpppppkkr(dddr(dpkr(iiiiiilbmmldddooooodddddddeeeeer(lmllulluunssstdr(r(r(aaaar(r(r(r(r(r(ssddeeer(kkkkkkoouuumbbbbuuuuuultptttttdaaaaaaaaar(lllllllllllr(gllr(r(lr(r(r(,304,293,265,81,badiZdeenlar(aber(egonnddeelktuundodiblbodelblustr(ar(stdekkombualkt,64,kuddeendar(ar(tiber(ekonddeelknttuundoder(ulunstr(r(ar(der(kombular(,59,36,34,28
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,fr(iiiilllllllleaaaaaaaaagr(eeer(r(dr(deiiiiixkkkkkguullllulnupttttr(uuuur(r(r(eeeeeeeeer(r(r(r(eeeeeeer(r(r(r(r(aaaaaaddddeeeeeeeeeeebbbbiiiiiiiiiiiiiiieeeeaaaaaaaaaar(r(r(r(rr(atppppdbbbbdddddiieeeeeegkkkkkkggguuuooor(r(r(r(r(oodddddooooooogkkkkkoooouillllr(aoooor(r(ldddeeeeennnnnddeaaer(r(sssssssfiiiioooooouuuggxxxkxeeeennnbbeeeegggr(r(r(aaaar(llllldddeeeellllllaaaaaakkkkkkguuooollnbbbuuouuummmmmbbbbiiiiiiiiiiieeaaaaaaaaaaaaaaaaaa,400,r(iiiillllllr(r(aaaaaaaor(eeer(r(r(dr(eiiiiikkkkuudlllulluttttr(uuuur(r(r(eeeeeeeeellr(r(eeeeeeer(r(r(r(r(aaaaar(ddddeeeeeeeeeeebbbr(iiiiiiiiiiiiieeeeeaaaaaaaaaar(r(r(r(r(r(r(ddpkdlbddddiieeeeaokkkkggguuuooor(r(r(r(ooeddddooooooor(kkkkkoooouelllllaoooor(lr(dddeeeeennnnddeaar(r(r(ssssiiioooooouunr(xieeeenndeelr(r(gr(r(r(aaaar(llllldddeeeeelllllr(aaaar(kkkkr(uuoor(lnnbnbuuounnmmmmmbbbbiiiiiiiiiieeeaaaaaaaaaaaaaaaar(r(,368,345,311,78,fr(iagr(er(dexgulunttr(er(er(aaddebiar(adieggur(odokor(ar(deenndder(fikxeeneggr(r(ar(deellagunumbbi,85,r(ir(ar(er(ikkulultr(eler(ar(debr(iar(iogur(edor(koellar(deenndder(siunxienndeelgr(r(ar(deelr(ar(or(unmbbiar(,89,49,48,37
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,ppkppptrr(r(r(r(aaaaaabbbbuuaaaaaaaaaxxxxxuuuuueeeddddoduuuuupkkkkkkeaaaaakttppttttddiiiiiiiiimbbbbbggggoooooooooobbpppppppppppppppppppppptppkkkeeellnllllllllaaaaansssssttkkkkkkkaaaaaaaeZZZZeeeeoelsddddeeelllllaaaar(r(rsssrriiiieeaaaaaaddddeeeeeeommmbbbbeeeeeeexxxxxxxiiiiiiggkkpkkkkkkooguooooooooooobppppppppppppppppppppppppppeeeeeeeeeeellggkpppkkkkkkeaaaar(r(r(r(aaaatSkkpkkkkkkxuuuooooooor(r(r(r(r(r(r(r(r(eer(r(,393,r(r(kppptr(r(r(r(aaaaar(bbbbuuaaaaaaooaxxxuuuueeeddddeduuuuukkkkkkkeeaaar(dtttttttdiiiiiiiiilbbbbguguuoooooooooolppppkpttttttptppkpkkkkeeeennllllllldaaaaassssstkkkkkkkaaaaaaeiieeeoensddddeeelllllr(aar(r(r(ssiiiiieoaaaaar(dddeeeeeer(lmmbbbbeeeeeer(xxxxxiiiiiiikkkkkkkounoooooooooolpkkptttttttkkkppppeeeeer(eeeelllggdpppkkkkkkaaaer(r(r(r(r(aakkkkkkuuuoooooor(r(r(r(r(r(r(r(r(r(eer(r(,348,345,301,107,r(abaxudodukakmboellansteZeeldeellasiaddeommbexxikkoguelar(axur(er(,63,tr(r(ar(aaxudekar(ibgugulendasstioensdeelr(ar(siar(der(mber(xiikkounter(elkar(akur(er(,73,28,36,35
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,ppbr(eeeer(r(r(iinnnnnmnggbuoooor(r(r(r(oaaaaaaaaddaoddddlnnlllooooosssssttiiiiinnnnmmmmmdddbdiiiiiiiinnpkkkkkkeeaaaaeaaakkkkkkeeeeeer(r(r(sssttttttttttiiiiiiiieeeeinmmmppttppptuooooddddiiiieeeeaeeeeer(r(pppbbbbbiiiiiiieeeeeeennnntppptpttttttuuouuuooouoooouopdddddeeeeeggkkkkuuuuuaaaar(r(r(r(eeeeeeeeeer(r(r(sssspbbmmmmmbbaaaannnaaaa,313,pr(eeeer(r(r(eennnnmngubuooor(r(r(r(r(uaaaaaaaeddooddddlnlldooooossssdr(iiiinnnnmmmmndddddiiiiiiiinnkkkkkkieaaaaear(r(r(kkkkeeeeer(r(r(ssssttttttiiiiiiieeeennmmmpttppkduooooddddliiieeeeaeeeer(r(lpppbbiiiiiiieeeeeeennnnr(pptttttttuuoouuuoouooooudddddeeeelggkkkkuuuuuaaaar(r(r(eeeeeeeeeer(r(r(sssbbmmmmmlaaaannnr(aaa,288,269,244,54,br(er(inor(aadonlosstibikaker(stimptudier(biennttudeegkuar(er(smbana,61,pr(er(engubor(adondosindinar(er(stienmpulier(bienttudeelkuar(er(lar(a,60,27,26,23
