Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,ppppkr(r(ggeeeeeeeeeesssssssssfr(r(oooobooeeeeeeer(sssfrrllluooooogkkkkxxeessssssteeeer(r(rrrrrrr(eeeeer(fffffffr(r(ugggggeeeeegxxxxxxxxxxxxaaaaaaaaaaaaaxxoxxx,148,ppr(r(ggieeeeeer(ssssssssooooooeeeeeeer(ssllloooookkkkeessssseeer(r(r(rrrrr(r(eeeeer(fffffr(igggeeeeexxxxxxaaaaaaaaaaaaa,109,131,92,44,r(esfr(ober(oxeessterer(egaxox,26,pr(ier(er(loeserer(igex,19,16,11,15
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,ppppppbooor(r(ffffffffffuuoooooooooddnnddddtdooodooodddddeeellllr(eeaaaedddddddaaasssssssfsuuuuudddddeeessssssssuuuuudddlliidddddaoossssssdppptttr(aaaaaaar(r(lllllr(r(iiiiiinmbfffffffffaaaaaaaannnnnnnnpfffftfiiiiieaaaaaaaaaar(r(ddppppppppkgguuuuuuuuunnnnnnnliissssssssttdgiieeeeeeeeenr(fffffffffffffff,290,ppppppooffffffuuoooooooooddnnddddtooodooodddddeeellllr(aeaaaedddddddaaassssssuudddddeesssssssuuuuudddlliddddooossssppptttr(r(aaaaaar(r(lllllr(r(iiiiiinnffffffaaaaaaannnnnnniiiiieeoaaaaaaaaddpptguuuuuuuuunnnnnnnissssssssiieeeeeeeennfffffffffff,235,255,202,63,bor(funndododeeladasudeesulidosptr(ar(imbafiar(guunistienf,54,pofunndtododeelr(adasudeesulidossptr(r(ar(infiadguunisienf,54,26,28,11
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkooooooossssssfsffiiiiiiiinnnnnnneaaaaaaaaaaaaaaaaaanaaaaaaaaaaaaaapaadpppppdpppgeeeeeessssssuuuuuuuunnnnnnlaaaaaaaaadddtpppttr(ooooddddeeekffffffxxxeeor(nnmmeeeer(rrrrr(r(ooossssssssffiiiiindddddr(r(aaaaaaaaaaaddddtttpddddddddaaaaaa,233,kkkkkkoooooosssssiiiiiiiinnnnnneaaaaaaaaaaaaaaaaanaaaaaaaaageeeesssssuuuuuuunnnnnnaaaaaaaapppttooooddddeefffxeeonnmeer(rrrr(r(r(ooosssssssiiiiindddddr(r(aaaaaaaatttdddaa,163,207,137,71,koosfinanapaadeesunlaadtr(odexxer(merosfindr(aada,46,koossinanaesunatodexeonerossindr(ada,35,22,11,15
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaarrr(r(r(r(aaaaoogoouuuuummmmmlr(aaaaaobbbuuuuaeerrr(r(r(aaaaaaappppppbuuaaaaar(r(r(r(dtttttddeeeeeeeeeeeeellllr(aaaar(r(rrffppptpppppr(eeer(r(r(r(r(ffssssfffuuuooooooor(nnnnnr(r(aaaaaaaaaaasssssttttpppfppppppbbbmmmmmmmmmnnmooouuuuuboooooooooooxaaaaaaennl,242,pptpppaaaar(r(r(r(r(aaaaooouuuuummmnlr(aaaaoboouuuaeerrr(r(r(aaaaapppppuuaaaaar(r(r(tttttdr(eeeeeeeeeeeeellllr(aaar(r(pptpppppr(eeer(r(r(r(r(suuooooooor(nnnnr(r(aaaaaaaasssstppbbbmmmmmmmmnnoooouoouoooooooooooaaaaaall,191,214,162,60,par(agur(aberr(abar(deelr(apr(er(funr(aasstoboxen,41,par(aunr(aberr(apuar(elr(ar(pr(er(or(r(aasstoal,37,21,18,15
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,eer(eeeeeeommmmmmbppppppr(aaaaaaar(rr(pppptr(r(Ziiiiiiiiiiieeommmmmmmmbbbr(aaaaaaaaaaansssssttddeeeeeeeer(ggggkkggr(eeeer(r(r(bllggieeeeeeennnnmmmmbddlluuuusssssstttgieeeeeeeenr(nr(r(r(oooofssffdr(aaaellllr(r(iiiiigmmmmmmieeeeeeeennnpdpppttttttuuuukxxxxxxxfxsssssffffff,250,er(eeeeeemmmmmpppppaaaaaaar(r(ptpr(iiiiiiiiiiieeoommmmmmbbbaaaaaaaaadssssddeeeeeeeeegkkggr(eeer(r(r(r(lliieeeeeeennnnmmmddlluuussssstttieeeeeeenlr(r(ooossdr(aaaelllldr(iiiiiimmmmeeeeeeeennndttttttttuuuxxxssssssf,198,220,167,64,er(ommbpr(ar(tr(iommbbr(anstder(gr(er(blienmblustienosr(aelimiendtus,59,er(empar(pr(iommbaddeeggr(er(iendustienosr(aelimenndtus,49,33,22,19
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddbbbdddddeeeeeesdddddeieeeaaar(ssssfeeeemmn~n~n~uuuur(r(r(tStSrrrr(eeeellr(r(ptttttZiiiiieeeaemmmbgppppppppuooooooooooooobbbbbbbbiiiiibbbbbeeeeeennnnddddeeeelllleaaaeelllllliilmbmn~n~mmmmuuuuuooor(r(rrrnmnllloaaaaddddeeellllr(aaaassssfpppppppppaaaalllllaaaaaaaaaaabbboerr(r(r(r(r(aaaaaar(ssssssssssssssssssssssfffff,293,dbbddddddeeeer(dddddieeeaar(sssieeeuuur(r(tSrrr(eeeelr(tttttiiiiieeaoommmppppppuooooooooooooobbbbbbbbiiiiibbbbbieeeeennnnddddeeeelllleaaaeellllliibmmmuuuuuooor(r(r(rr(nmnllloaaaaddddeeellllr(aaassspppppppaaalllllr(aaaaaaaaabbber(r(r(r(r(r(aaaaasssssssssssssssssssssfff,249,249,207,55,deesder(fen~eliembpubiibennddeelaelmbonlaaddeelr(aaspaallaberr(ar(,61,der(iar(sieltiommppubiibbiennddeelaelibor(laaddeelr(aasspaalr(aber(aas,64,29,34,20
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ptppr(llmnnnlloooaadooptttttr(eiiiiinnndeeeeeennnnlr(aaaaaaaaaaaaaaaaar(rr(pkkkgr(iiobbbueeeeeer(r(r(gkkkkddoooodndddeeeelllllsdppttttZZiiiiiiiiiinpptttuuuuuuunlllllooooooooooooobpppppppppppppppppppppppppppiiiiiinnnnnlloooooooddddddeeeeebbmluulluussssssZr(r(r(aaaar(r(r(r(r(r(rsfrddeeekkpkkkkkkooouumbmbbuuuuuuoppptttttdaaaaaaaaaalllllllllllllr(reeeer(ee,334,tr(llnnnnlloooadtttttiiiiineeeeeennnlldaaaaaaaaaaaaaar(r(r(kkkr(ibbbueeeeer(r(r(kkkkdoooodndddeeellllltttttiiiiiiiiitptttuuuuuuunlllloooooooooooooppppppppppiiiiinnnnlloooooooddddddeeeeebuullusssr(r(r(aaar(r(r(r(r(r(r(sddeeekkkkkooouubbuuuuuoodpptttttdaaaaaaaaaalllllllllllllr(eer(r(,261,291,219,83,pr(laadotr(indeenr(ar(gr(iobuer(donddeelituunlonlodelulur(asdekombmbodalrer(e,69,tr(ladinendar(ibuer(donddeeltituunlonlodebulur(ar(dekobodaler(,56,38,25,19
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,pbllllllllZlZeaaaaaaaaaar(dr(eer(r(r(r(r(iiiggggkkkkkguuuuullllltttttr(uuuor(r(r(eeeeeeeeigggeeeeeeeer(r(r(r(aaaaaaadddddeeeeeeeeeobbbiiiiiiiiiiiiiiieeeeaaaaaaaaaaar(r(r(r(neepppdtbmnnndddddgieeeeeegr(gkkkgggguuuuooar(rr(r(oooddddooooooookkkkkoooonllllluooooeer(ddddeeeennnnnnnoaaar(esssssssssiiiiooooooummxxxxkkxeeeennnddeeer(gr(gr(r(aaaaaallllddddeeeeellllleeaaar(r(kkkkguuuuoonnmmmmmuuuummmmmmmmmn~iiiiiiiiiieeeaaaaaaaaaaaaaaaaaa,400,lllllllllleaaaaaaaaaddeer(r(r(r(r(iiiggkkkkkuuulllttttr(uuor(r(eeeeeeeeeggdeeeeeaer(lr(r(aaaaaadddddeeeeeeeeebbiiiiiiiiiiiiiiiieeeaaaaaaaaaaor(r(r(lndddnndddddieeeear(r(gkkkggguuuuooor(r(r(oooddddoooooookkkkkoooonlllllooooaeeddddeeennnnnnnoaaar(nssssssiiiiuoooouueeeenndddeedr(er(r(aaaaallllddddeeeeellllleeaaar(kkkkuuuonnmmmmuuuuummmmmmiiiiiiiiiieeaaaaaaaaaaaaaa,339,346,287,84,bZer(er(ikgultr(or(iger(aaddebiar(enndiegr(guar(odokooner(deenar(essikxeenndder(gr(gr(r(aaldeelar(guonmu,89,laadder(ikkultr(or(egder(r(aaddebior(ndndiar(gur(odokoonladdeenar(sienndder(er(aaldeelar(kuonmumi,85,48,42,30
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pppppppr(r(r(r(r(aaaaaabbbboaaaaaaaaaaxxxxxuuuuoeeelllduuuuuuupkkkkkkeeeaaar(kdppttttdr(liiiiiiiimbbbbgggggooooooooobbbpbppppppppppppppppppppppkkkkeeeenddllllllaaaaaar(ssssssskkkkkkkaaaaaaeeZZeeeeeeooldddddeeelllllaaaar(r(ffffffreiidaaaaaaadddddeeeebbbmmmbmeeeeeer(r(xffxxxfeiiiiigkkkpkkkkkkuuuuuuuugooooobppppppppppppppppppppppppppr(r(eeeegr(oeellr(gggkppkkkkkxeaaaar(r(r(r(atStStSaaapptkkkkguuuooooooar(r(r(r(r(r(r(r(r(eer(b,393,pptppppr(r(r(r(r(aaaaabbbboaaaaaaaaaaxuuuuoeeellluuuuukkkkkkaeaaaadttttdr(liiiiiiiibbbbggooooooooor(pppppppppppppppppkkkkeeedllllllr(aaaaar(sssssskkkkkkaaaaaaeieeeeaoonlddddeeelllllaaar(r(r(eiidaaaaaaddddeeeebbmeeeeeer(iiiiikkkkkkkkuuuuuuooooopppptpptttppptppppr(eeeegr(oeellr(ggkpkkkkkeaaaar(r(r(r(atkkkkkuuooooooor(r(r(r(r(r(r(r(r(eer(,307,348,265,103,pr(r(abaxuelar(imboendlar(kaZeldeellar(readdember(fikkugopr(egr(elxer(atSaguar(er(,70,pr(r(abaxuelkaadibor(elr(ar(kaonddeellar(idaddemer(ikkupr(egr(elar(akur(er(,63,37,32,23
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppbreer(r(r(r(iinmnmmimbbboooor(r(r(r(r(r(aaaaaaaadddoooddlnnnddoooonsssfsssiiiiinnnnnmmmbddddiiiiiiiiiiipkkkkkgeeaaaaeer(gkkkkkkeeeeeeegssssssffttttttr(iiiiiieeeeommmmmppttttptuooodddddiiiiieaaaeeer(r(dlgbbbbbbbiiiiiiieeeeeennnnnpkppppttttttuuooooooooooouubbbddddeeeeeggkkkkuuuuooaaar(r(r(r(eeeeeeeeeeer(r(ssssfmmmmmmmmbaaaar(aaaaaa,313,pppr(eer(r(r(r(immmnimoooor(r(r(r(r(r(aaaaaaaadddaooddnnlddoooosssiiiiinnnnmmmddddiiiiiiiiiikkkkkeeaaaaeekkkkkkeeeeesssssstttttiiiiiiieeeoommmmtttttuooodddddiiiiiaaaaaeer(r(dbbbbbiiiiiiieeeeeennnnnktttttttuuooooooooooouobdddddeeeeeggkkkkuuuooaaar(r(r(r(eeeeeeeeear(ssssmmmmmmaaaar(aaaaa,267,268,224,59,rer(imimbor(aadonndonsimbikar(egtr(iommptudier(bienttudeegkuar(er(mbar(a,64,pr(er(inimor(aadondossidikakesstiomtudier(bienktudeegkuar(ar(mar(a,59,30,25,17
