Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,pppper(r(gggggggeeeer(r(ssssssssssooooodddeeeeeeer(r(ssssslllr(oooookkkkkxkeessssssdeeeeelr(rrrrrreeeer(r(r(ffffffr(r(uibgggeeeeeaxxxxxxxxxxxxaaaaaaaaxxxxxxxxxxx,148,pppper(r(gggggggeeeer(r(ssssssssoooaodddeeeeeeer(r(ssslllr(oooookkkkkkkeesssssdeeeeer(r(rrrrrr(eeeer(r(r(fffffr(r(uibgggeeeeexxxxxxxxxaaaaaaaaxxxxxxxxx,136,131,119,16,er(er(oder(oesdeelrer(ibaxax,24,er(er(adder(oesderer(ibexax,23,15,14,5
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppfooosffffffffgooooooooooonnnnnndddddoodddoodddddeeellllleaaaar(lddddddaaaossssstStStSiiiiuodddeeoosssssssssuuuuddllllliiideoooossssssppptttaaaaaaaar(r(lllldr(r(iiiiinnnnnffffffffaaaaaaallnnnnnnnsssstZZiiiiieeeaaaaaaaaaar(ddpgppgpgkkguuuuuuuummmmnnniiiinssssssssdddeeeeeeeeeennnfffffffffffsfff,290,gppppppaoaffffffuuuooooooooonnnnnndddddoodddoodddddeeellllr(eeaaar(lddddddaaaasssssiiuoddddeeossssssssuuuuddllllliiideoooosssssppptttaaaaaaar(r(lllldr(r(iiiiinnnffffffaaaaaaallnnnnnnnssstiiiiieeeaaaaaaaaaar(dddddgupgkkuuuuuuuuummmmnnniissssssddddeeeeeeeeeennnfffffffffs,262,255,227,46,foosgonndododeelar(aosiodeosulideosspar(infalstiar(guninsdeenf,59,pafuonndododeelar(aassiodeosulideosspar(infalstiar(gukunisdeens,60,29,31,11
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,tpkkkkkkooooooossssssssssiiiiiiiinnnnnddleaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaantddtnttttppggeeeeoosssssfuuuuuumunnnnndllaaaaaaaaasttpptkkkoooodddddeeer(r(xxfxxiieeeennmnnnner(rrrrrr(ooor(sssssssffiiiiiddddddlr(aaaaaaaaaddddddtdddddsddsssssasss,233,ttkkkkkkooooooosssssssssiiiiiiinnnnnddeeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaddtttdbpggeeeeeasssssguuuuuuunnnnndllaaaaaaaaatptkkkoooodddddeeer(xxxieeeennmnnnner(rrrrrr(ooosssssssiiiiiddddddlr(aaaaaaaaadr(ddddddddddsdddss,210,207,184,33,koossindentntoosfumunndlaastkoder(xieneror(fir(aadas,49,koossinddeadeasguunndlakoder(xienerossir(aad,42,27,19,16
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaar(r(r(r(r(aaaaaaakkouuuuummmmmbr(r(aaaaabbbbuuuaar(rr(r(r(r(r(aaaabpptpppppoaaaaar(r(r(r(r(ddttttddeeeeeedeeeeeelllllaaaar(sssssuuptpppppr(eeer(r(r(r(r(sssssssssr(ooooooooonnnnnnllaaaaaaaaaaassssssstttpppppptppddnbmmmmmmmmnnnoaaoooaar(aaaaaooooooaaaaaar(r(lll,242,pptppppaaaaaar(r(r(r(aaaaaakkouuuuummmmmr(r(aaaaaabbbbuuuaer(rr(r(r(r(r(aaaabpptpppppoaaaaar(r(r(r(r(ddttttddeeeeeer(r(eeeeelllllaaaar(r(sssuuptpppppr(eeer(r(r(r(r(sssssssdr(oouoooooonnnnnnllaaaaaaaaaasssssdddtptppppdppdr(nbmmmmmmmmnnnoaaoooaar(aaaaaooooooaaaaar(r(lll,236,214,207,21,par(akommbr(r(abar(apor(dedeellar(pr(er(onlaasstor(ar(,44,par(akomr(aberr(apor(der(ellar(pr(er(onlaastr(ar(ar(,41,25,22,10
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,r(r(eeeeeeeommmmmmmppppppr(aaaaaaar(r(r(bppppbr(iiiiiiiiiiiiieoommmmmmmbbbbaaaaaaaaaaasssssssddeeeeeeeeeeeer(gggeeeeeeeer(r(dlllldr(eeeeeinnnnmmnnndillluuoosssssttddeeeeeeeeer(r(innioooor(ssddddaaeelllllr(iiiinmmmmmmmeeeeeeeeeenndddttttttttuuuuukxxxxxssssssssssffff,250,r(r(eeeeeeeommmmmmmppppppr(aaaaaaar(r(r(bkpppbr(iiiiiiiiiiiiieoommmmmmmbbbbaaaaaaaaaaassssssddeeeeeeeeeeeer(gggeeeeeeeer(r(r(llllr(r(eeeeennnmmnnnddllluuuusssssttddeeeeeeeeer(r(ilioooossddddaaeelllllr(iiiinmmmmmmmeeeeeeeeeenndddttttttttuuukxxxssssssssssf,238,219,207,19,r(ommppr(ar(br(iommbasder(er(indosstder(inior(aelimenndtus,50,r(ommppr(ar(br(iommbasder(er(enndustder(iosdeelimenndtus,49,25,24,9
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddgdddddddeeeeer(ldddddeeeeaaaar(ssssteeeennnmmuuuunlltStStStSr(ieeooouetttttttiiiiiiieaanmmmmpppppppppuoooooooooooobbbbbbbbbiiiiibbbbdieeeeennnnddddeeeellllleeeeellllliiiinn~n~n~n~mmmmuuuooooor(rrrrnmnnnlbaaadddddeeelllllaaaasssssuugppppppaaallllllr(aaaaaaaaaaagggugr(r(r(r(r(r(aaaaasssssssssssssssssssssssssfff,293,ddgbddddddeeeeeeddddddeeeeaaaar(ssssdeeeeennmmuuuunlltSieeoooeedttttttiiiiiieeaanmmmgppppppppuoooooooooooobbbbbbbbiiiiibbbbdieeeeennnnddddeeeellllleeeeellllliiiinn~mmmuuuuooooor(rrrrmmmnnluaaadddddeeeellllaaaasssssuugpppppkaaallllllr(aaaaaaaaaar(gggugr(r(r(r(r(r(aaaaassssssssssssssssssssssssss,282,251,240,28,der(der(stenmuntiamppubiibiennddeelelimonaddeellaasupaalr(agugr(r(aas,64,deder(deenmuntSetiapubiibiennddeelelimomuaddeellaasukaalr(ar(gugr(r(aas,65,28,33,11
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ppppbnmmmnnnlooooooootttttttiiiiiinnnnneeeeoonnnnlr(aaaaaaaaaaaaaaar(r(r(dkppttr(iibbbbbbeeeeer(r(r(okkkkkooooonndddeeeellllllsttttttZZiiiiiiiiiintttttuuuuuuunmllluoooooooooooooobppppkktttpppppppptkkpppppbiiiiiinmnnndoooooooodddddeeeeer(bbmluulluuulssssddeeaaaar(r(r(r(r(r(sssdddeeeer(kkkkkkkooouummbbbuuuuoookpptttttr(aaaaaaaaar(llllllllllllllllr(r(r(r(r(n,334,ppppbnmmmnnnluoooooootttttttiiiiiidnnddeeeeoonnnnlr(aaaaaaaaaaaaaaar(r(r(r(kkpttliibbbbbgeeeeer(r(eekkkkkuoooonndddeeeeellllddttttttiiiiiiiiintttttuuuuuuunmlllr(oooooooooooooobppkkkkttkpppppkpttkktppppbiiiiiinmnnndooooooooddddddeeeer(bmmmuulluuur(ssssddeeaaaar(r(r(r(r(r(sssdddeeeer(kkkkkkkooouummbbuuuuuookpptttttr(aaaaaaaaar(llllllllllllllller(r(r(r(n,330,291,287,31,lotinonr(ar(tr(iber(okoonnddeelstinttuunokbindoder(ulusder(der(kommbotr(ar(,66,tinddeonr(ar(iber(ekuonnddeeltinttuunokbindoder(mulusder(der(kommbotr(ar(er(,67,32,36,13
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,r(Zlllllllllllr(aaaaaaaar(r(ddeeer(r(r(dr(iiiiinnkkkkkkuuullllllltttttr(uuuor(r(r(eeeeeeiiiidddeeeeeaannnr(r(aaaaaddddddddeeeeeelbbbbbiiiiiiiiiiiiiiieeeeaaaaaaaaaar(r(r(r(r(r(oddddddmmnddddddeieeeeer(r(gggkggggguuuuooor(r(r(doooddddooooooookkkkkooooiilllllooooooollddeeeeeennndddaeennnsssssssiiiiiooooooonnkkxxkkeeeeennnddeedr(dr(r(r(r(r(aaaar(llllddddeeeeelllldeeaaaodkkkkkuuuooonmmmmmuuuuummmmmmbbbbiiiiiiiiiiieeaaaaaaaaaaaaaaaaan,400,r(lllllllllllr(aaaaaaaar(r(dr(eeer(r(r(r(r(iiiinkkkkkuuuullllllltttttr(uuuor(r(r(eeeeeeiiilddeeeeeeaannr(r(aaaaadddddddddddeeeebbbbr(iiiiiiiiiiiiiiieeeeaaaaaaaaaar(r(r(r(r(r(odddddmmbddddddeieeeeer(r(gggkggguguuuuooor(r(r(doodddddooooooookkkkkoooueilllleoooooeelldddeeeeennndddeeennsssssssiiiioooooooungkkkkeeeeennnddeeer(r(r(r(r(r(r(aaaallllddddeeeeelllldeeaaaodkkkkkuuuooonmmmmmuuuuummmmmmmbbbiiiiiiiiiiieaaaaaaaaaaaaaaaaa,389,346,336,37,r(ar(der(inkultr(or(idenr(aaddeelbiar(odndder(gudodokolodeenndeensionkenndder(r(ar(deeldekuonmumbbian,90,r(ar(er(inkultr(or(idenr(aaddebr(iar(odmbder(gugudodokoleldeennddeensiunkenndder(aaldeeldekuonmumbbi,90,46,47,16
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,ttpppppr(r(r(r(r(aaaaaabbbboaaaaaaaaaaaxxxkuuuuoeeeddlduuuuuuutkkkkkkeaaaar(dttttttttddiiiiiiiiinbbbbuugooooooooooobbpppppppppppptppppttptttpppkpr(eeinnnlllllllr(aaaansssssssstkkkkkkaaaaaaar(r(eiiiieeooldddddeeellllleaaar(r(sssfr(r(iiieddaaaaaddddddeeeeommmmmbbeeeeeer(r(xxxxxxZZZiiiiintkpkkkkkkoouoooooooooooppppppppppppptpttttktkpppppgr(eeeiieeeelllllgpppkkkkkkaaaaar(r(r(r(aaaaaapptkkkkkguooooooooor(r(r(r(r(r(r(r(eeer(r(,393,ttpppppr(r(r(r(r(aaaaaabbbbuaaaaaaaaaaxxxuuuueeeeddlduuuuuuutkkkkkkeeaaar(r(ttttttttdr(iiiiiiiiibbbbuuuooooooooooobpppppppppppptppppttpttttppkpr(eeinnlllllllr(aaaassssssdkkkkkkkaaaaaaar(r(eiiieeeeeedddddeeellllleaaar(r(sseiieddaaaaaddddddeeeeommmmmbbeeeeeer(r(xxxxxxZZiiiiikktkkkkkkoouououooooooogpppppppppppptpttttkkkkppppgr(eeeiieeeelllllgpppkkkkkkaaaaar(r(r(r(aaaaaakppkkkkkguooooooooar(r(r(r(r(r(r(eeeeer(,380,347,334,39,pr(r(abaxkukar(ibugopr(ir(anstar(iodeelar(idaddeommber(intkokgr(ielkar(agur(er(,67,pr(r(abaxukar(ibopr(ir(aaskar(ideelar(idaddeommber(ikkogr(ielkar(aguar(er(,62,37,33,10
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppggeggbbr(iinmnnniiiuuuoooor(r(r(r(r(r(aaaaaaaddaooodnnnnnldoooooosssssZiiiiiinnmmmmmddbbbdiiiiiiiiiitkkkkkkeeaaaaaaar(tkkkkkeeeeeeeesssssttkttttttiiiiiiiiieeommmmmppttptttooooddddddiiiieaaaeeeoddddbbbbbbiiiiiiiiieeeeennnnnttppptttttttoooooouoouoooouuddddddeeeeeggkkgguuuuoaaaar(r(r(r(r(eeeeeeeeeer(r(ssssZZgmmmmmbaaaaaar(lr(aaa,313,ppgggeggbbr(iilmnnniieuuoooor(r(r(r(r(r(aaaaaaaddaooodeonnnldooooosssssiiiiinnmmmmmddbbbgiiiiiiiiiikkkkkkkeeaaaaaaatkkkkkeeeeeeeessssttktttttiiiiiiiieeeommmmmkkttppttooooddddddiiieaaaeeeoddddbbbbbbiiiiiiiieeeeeennnnnktkpttttttttoooooouoouoououuddddddeeeeeggkgguuuuuoaaaar(r(r(r(r(eeeeeeeeeeessssggmmmmmbr(aaaaar(lr(aaa,303,268,257,31,egbr(inor(aadondosibikar(esstiommptodiobiennttodeegguar(er(mbar(r(a,60,egbr(inor(aadodeondossibiikakesstiomptodiobienktodeegguar(esmbr(ar(r(a,64,27,28,11
