Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,kppppr(r(ggeeeeeeeer(r(r(ssssssssssouooobbddeeeeeer(r(rrrrrllllooooogkkkkxxeesssssssieeeer(r(rrrrrr(ieeer(r(r(r(fffffr(umlggggieeeexkxxxxxxxxxxxaaaaaaaaxxxxxxxxxxx,148,kpppkr(r(ggeeeeeeeer(sssssssssuoooddddeeeeeer(r(lllloooookkkkeesssssseeeer(r(r(rrrrrr(ieeer(r(r(r(fffr(r(lggggeeeexxxxxxxxxaaaaaaaaxxxxxxx,123,131,106,31,pr(er(oderoxeessierer(uliexax,26,r(er(oder(loeserer(exax,19,14,8,10
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppfooaasffffffffoooooooooooonnnnddddddooddsssddddeeeellllaaaaaaalsddddaaaaassssstSssiiiiunddddeeessssssssuuuuudddlllliiiideeaesssssspppttttaaaaaaar(r(llllddiiiiiinntpffffffffxaaaaaaaannnnnndtssssttdiiiiieeaaaaaaaaaaapppppppppkkkguuuuuuuummmmmmniiissssssssstddddieeeeeeeeeaaffffffffffffffs,290,ppppppoofffffoooooooooonnnddddddoddsddddeeeelllleaaaaalddddeaaaasssssiiiunddddeeessssssuuuudddllllieedeeaessssstppttttaaaaaaar(r(llllddiiiiinkfffffffaaaaaaaennnnnnssssddiiiiieeaaaaaaaaaaatdpppppkkkkuuuuuuuummmmmissssssssddddieeeeeeeeeeffffffffffff,245,254,210,57,foasfoonndosdeellaalaassiunddeesulideesspar(intandstiagunistias,62,pofoonndosdeelaaldeassiunddeesulideesstar(infensdikkumisdief,59,34,32,17
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkkoooooossssssssssiiiiiiiinnnnnnneeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaannddtpppppppppr(eeeeer(sssssuuuuuuuuunnnnnddddaaaaaaaakktpppttr(r(oooddddeeeeegxffxxxxeeeonnnnneeeerrrrr(r(oooossssssssiiiiiinndddddr(aaaaaaaaaaddddtttttdddttddaaaaapp,233,ppkkkkkkoooooosssssssiiiiiiinnnnnneeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaddpppppppppeeeer(ssssuuuuuuuunnnnnddddaaaaaaakktpppttr(oooddddeeeeggffxxeeennnneeeer(rrrr(r(ooosssssssiiiiinndddddr(aaaaaaaaaaaddddtttdddddddda,203,206,176,37,koossinandpr(er(unndaktr(odeegxeonerossindr(aadap,45,koossinader(unndaktr(odeegxeenerossindr(aada,41,20,16,5
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaaar(r(r(r(r(aaaaagoooouuuummmmbbbaaaaabbbbuuuuoeer(r(r(r(r(aaaaapppppppppuaaaaaaar(r(ttttttttr(r(eeeeeddeeeeellllr(aaaaasssstppptpppppr(eeer(r(r(r(r(ssssssssssuuooooooounnnnnlr(aaaaaaaaaaassssstssttpppppppppbdddmmmmmmmmmmmuoouuuuuuoooooooooooaaaaaaaalld,242,pptppppaaaaar(r(r(r(aaaaooouuuummmmbblaaaaabbuuuuuoeer(r(r(r(r(aaaaappppppppuaaaaaaar(r(ddtttttdr(r(eeeeeddeeeeenllllaaaasssdtpptpppppr(eeer(r(r(r(ssssssssuuooooooonnnnnnllaaaaaaaaaasssssstpppppppppbddlnnmmmmmmmmmooouuuuuooooooooooooaaaaaaar(r(r(,225,214,196,35,par(agumbaber(apuar(tr(edeelr(aasstpr(er(unr(aasststual,47,par(aumblaber(apuar(edeenlaastpr(er(onlaasstor(,41,25,18,14
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,er(eeeeeeimmmmnmppppppppaaaaaaaaar(r(ptptttr(iiiiiiiiiiiiieeenmmminbbbbbaaaaaaaaaaasssssssddddeeeeeeeeeeeeggggeeeeeer(blllllieeeeeeennnnmmmn~n~n~illluuussssssstdddeeeeeeeer(elliloooosssdddeeadr(lllllliiiiiimmmmbbbieeeeeeeennttttttttttkguuuggxxxxxxxsssssssspdbp,250,r(eeeeeeiummmnppppppaaaaaaaar(ptptttr(iiiiiiiiieenmmibbbbbaaaaaaaaaaassssssddddeeeeeeeeeeeggggeeeeer(llllleeeeeeeennnmmmluuusssstdddeeeeeeeeeellir(oooossdddeear(r(llllliiiiiimmmbbbeeeeeeeenndtttttttttkuuuuxxxxxssssssssd,212,220,182,45,er(impar(tr(ienmibasdeeger(blienstder(elosdeadimbbienntgusp,54,r(unpar(tr(ienmibasdeeger(enstdeelosder(imbenndkusd,46,29,26,14
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,dtddddddddeeeeeessddddeeeeaaaassssssieeeonnmnmuuuuur(tStSrrr(eeeeeeleettttttiiiiiieeaaanmmmppppppppkoooooooooooougbbbbbbbbiiiiibbbbiieeeeennnnddddeeeellllleaaelllllliiiimmn~n~n~mmmmuuuuuuoor(r(r(r(r(nnnnnllaaaadddeeeellllr(aaaassssgpppppppppaaallllllaaaaaaaaaaabbbger(r(r(r(r(aaaaaaassssssssssssssssssssssssfffd,293,ddddddddddeeeeeesdddddeeeeaaaassssseeeeenuuuur(tStSreeeeeeleettttttiiiiieaaaannmmppppppppkoooooooooooouubbbbbbbbiiiiibbbbiieeeeennnnddddeeeellllr(eaaelllllliiiimn~n~mmbmuuuuuuoor(r(r(r(r(nnnnnluaaaadddeeeelllllaaaassssdpppppppaaallllllaaaaaaaaaaabbger(r(r(r(r(aaaaaasssssssssssssssssssssssdd,275,249,232,31,deesdeassionmutSeeltiampkobiibbiennddeelaelimor(laaddeelr(aaspaallar(aasd,69,deesdeasenreeltiampkobiibbiennddeelaelimbor(aaddeellaaspaallar(aasd,65,30,28,9
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,pppbblnnnnndlloaaadaattttttr(iiiiiidddddeeeeeennnndaaaaaaaaaaaaaar(ar(r(r(pktpkgiiigbbbueeeeeer(r(r(kkkkkgdoooonnnddeeeelllllssttppppZZiiiiiiiiiiitttttuuuuuuuunlllluooooooooooobbppppppppppppppppptpkppppppbiiiiiinmnnnddooooooodddddeeeeer(llmllllluuuussssttr(eaaaar(r(r(r(r(r(ssstddeeeeepkkkkkkooouubbbbbuuuuuuppppttttttaaaaaaaaar(llllllllllllllllieer(ln,334,ppbbblnnnnnlloaaadddtttttdiiiiiddddeeeeeeennnnr(aaaaaaaaar(aaaar(ar(r(r(ktpkkiiigbbbuueeeeer(r(r(gkkkkgdoooonnddeeeelllllsssttpptiiiiiiiiiitttttuuuuuuuunlllluooooooooooobbpppppppppppppppptppppbdiiiiiimnnndlooooooodddddeeeeer(llmllllluuulssstdr(eaaaar(r(r(r(r(r(ssstddeeeekkkkkkoouubbbbbuuuuuuuoppttttttaaaaaaaaar(lllllllllllllllleeln,315,294,275,39,bndadtr(ideenndar(ar(kibuer(donnddeelstituunobindoder(sttr(ar(stdekobutar(ier(,69,blaadideenr(ar(ar(ar(kibuer(donnddeelstituunodindoder(ustr(ar(stdekobotar(el,67,36,32,13
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,r(llllllllllllr(aaaaaaaar(r(r(r(r(eer(r(r(r(r(iiiiinnkkkkkuuulllllliipttttr(uuur(r(r(eeeeeeiiilr(r(dr(eeeeeaennnr(r(aaaaadddddeeeeeeeeeedbbbbiiiiiiiiiiiiiieeeeaaaaaaaaaaaar(r(aaaaptpddddddddddddiieeeeeeggkkkggggguuuuooor(r(r(r(oodddddoooooookkkkkkoooonnllllr(aoor(r(r(llllddeeeeennnnddaaaasssssssssiiiiigoooouuugkkkkkkeeeeennnddiir(r(r(r(er(r(aaaaaallllldddeeeelllllleaaaaakkkkkkguuooulmmbmmuuuuummmmmbmbbbiiiiiiiiin~ieaaaaaaaaaaaaaaannnn,400,dlllllllllllr(aaaaaaaar(r(r(r(r(eer(r(r(r(iiiikkkkkouulliitttttr(uur(r(r(eeeeeeiiiddr(eeeeeaennnr(r(aaaaadddddeeeeeeeeeedbbiiiiiiiiiiiiiieeeeaaaaaaaaaaalr(r(aaaadtpddddddddddddeieeeeeeggkkkggggguuuoooor(r(r(r(oodddddoooooookkkkkkoolllllr(aoor(r(r(llllddeeeeennnnddeaassssssssiiiioooouukkkkkkkeeeennddeedr(r(ggr(r(aaaaalllllldddeeeeelllllr(aaaaakkkkkguuooulmmmmuuuuummmmmmmbbbiiiiiiiin~eaaaaaaaaaaaaaannnn,371,347,318,49,r(ar(er(inkulitr(ienr(aaddebiar(adieggur(odokoonr(ar(deenndassigukennder(aaldeelagulmbumbmbbian,85,r(ar(er(ikkolitr(ienr(aaddebialr(aaddeeggur(odokor(ar(deennddeassikenndder(gr(r(aaldeelr(agulmumbbian,88,44,49,20
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pppppttr(r(r(r(r(aaaaaabbbbuaaaaaaaaaakxxxkguuuoeeeldluuuuuuuupkkkkkkeeaaaaadttptttttdiiiiiiiiimbbbbggguuooooooooobbppppppppppppppppppppppppppppeeeinnnllllllllaaaaasssssssskkkkkkkaaaaaaar(r(iiiieeeeeddddddeeelllllaaaaastSffZrrr(iiir(r(aaaaaadddddeeeelmmmmbbbbeeeeeexxxxxfxZZiiiiiinkttkkkkkkouuoooooooooobppppppppppppppppppppppppppprr(r(eieieeollllr(gppppkkkkkkaaaaar(r(r(r(r(aaaaappppkkkkkuuuooooobobr(r(r(lr(r(r(eeer(r(,393,pppppttr(r(r(r(aaaaaabbbbuaaaaaaaaaakxxguuuoeeeldluuuuuuuukkkkkkeeaaaaadttttttttdiiiiiiiiimbbbbggguuooooooooobbppppppppppptppppppppppppppppeeinnnllllllllaaaaasssssssskkkkkkaaaaaaar(ieeeeeddddddeeellllleaaaZiiier(aaaaaddddddeeeenlmmmbbbeeeeexxxxfxZZiiiiktkkkkkkuuuooooooooobpppppppppppppppptppppppppppr(r(eieeeeor(lllr(pppkkkkkkaaaaar(r(r(r(r(aaaaapppkkkkkuuooooobubr(r(r(lr(r(r(eeer(r(,362,346,316,43,tr(r(abaxguelaadimbgunlaaskar(ideellaasir(aaddeelmbexinkkor(ior(kar(akubobr(er(,70,tr(r(abaguelaadimbgunlaaskar(ideelaaZer(aaddeenmbexiikkupr(ior(kar(akububr(er(,69,35,38,9
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppeeeer(r(r(llilmmmmimbbuuoooor(r(r(r(aaaaaaaaadddddddounllddoooosssssssiiiiiinnnnnmmmddddddiiiiiiiiiikkkkkkkeeaaaaaaaapkkkkkeeeeeeegksssssttttttttiiiiiiiieeeommmmmppttppttuoooddddddiiiieaaaeeer(r(dldbbbbbbbiiiiiiiieeeeeennnnktppppttttttooooooooooodooudddddddeeeeiggkkkkuuuuooaaar(r(r(r(eeeeeeeeeeeessssstgmmmmmmmbaaaar(aaaaaa,313,pppeer(r(r(llimmmmbbuuooor(r(r(r(aaaaaaadddddddullddoooosssssiiiiinnnnnmddddddiiiiiiiiiikkkkkkeeaaaaaaar(tkkkkkeeeeegkssssttttttttiiiiiiiieeeenmmmmpptttpttooooddddddiiieeaaaeeeer(r(ldbbbbbiiiiiiiieeeeeennnntppptttttttooooooooodddddddddeeeegkkkkkuuuooaaar(r(r(r(eeeeeeeeeeeessssgbbmmmmmboaaaaaaaa,281,267,236,47,er(imimbor(aadundossidikakegstiommptudier(bienktoddegkuar(esstmbar(a,63,er(imbor(aadudossidikar(egstienmptodier(biennttodeegkuar(esmba,57,26,20,14
s00205,violación de los derechos de autor,biolasiondelosder(etSosdeautor(,28,pbbbbbbbbbliiiiiouuuullllldaaaaaaasssssssxiiiiieaaaooonnnnddddddeeelllllldooooor(r(sssdddddeeeear(r(r(r(eeeeer(lr(tStStStStStStStSiiieooaassssdddeaaaaooooodbgpppttttttgoooooooooaar(r(r(r(r(r(r(o,171,pbbbbbbbbbiiiiuuuuudaaaaaaassssssiiiiieaaaoonnnndddddeeeellllllooooor(ssdddddeeeer(r(r(r(eeeeer(lltStStStStStStSiiieooaesssdddeaaaaooooodbgggptttttkoooooooooaar(r(r(r(r(r(r(o,154,144,129,24,blidasxionnddeeldor(der(er(iasdegar(o,33,bidassionnddeelor(der(er(iesdegkor(o,32,16,14,6
s00206,"""El Rincón de Tere"", un espacio único para el bohemio",elrinkondeter(eunespasiounikopar(aelboemio,40,ppppbeeeer(llr(lerrrrrr(lr(r(iiilnmpkkkkkkkooooooannnnnnddddeeeddttttttter(eeeeeeer(r(r(r(r(r(r(eeeeeeeeeeptpppppppppptpppkkooouuunnnnndddeeer(r(ssssstpppppppaaaaaaar(r(sssssiiiiiooooooopppkkkkguuuuuuuuoonnnn~ddiiiiiiikkkkkkkkoooooppppppppuaaar(r(r(r(r(eeeellllllbbbbbbboboooooaaaeeeenmmmbbbbbbmlin~ieeeeaaaa,284,ppppeeeer(llllarrrrr(r(lr(r(iiinnpkkkkkkkoooooaannnnddddeeedddtttttter(eeeeeeer(r(r(r(r(r(r(eeeeeeeeettppppppppkkpppkoooouunnnnndddeeer(sssttpppppaaaaaaar(ssssiiiieoooooooppkkkkuuuuuuuuoonnddiiiiiikkkkkkkoooooopppppppuaaar(r(r(r(r(eeeelllllbbbbbbbouoooooaaaeeeenmmmbbbbbbnieeeeeed,260,246,222,42,ber(ermpkonnddeter(er(ekounndder(star(sioguondikkopuar(elbobenmbli,60,er(lar(ikkonnddeter(er(kounndder(star(siokuonndikkopuar(elbenmbid,58,28,26,13
s00211,ha radicado en otro lugar de la República Mexicana,aradikadoenotr(olugar(delarepubikamexikana,40,ppkpkaaaaaaaar(r(rrrr(r(r(aaaaaaaddddddiiiiiiikkkkkkaaaaaaaaaaaddddaaaaaaaannnnnnnnoooooooapfffpffrr(r(r(oouuundgguuuuuggggguuuoaaaaaar(r(rr(aaaddddddeeeeannndddddaaaar(rrrrr(r(r(r(r(r(r(pppppgguuuuuuubbbbbliiiiiikkkkttteaaaaommmmmmeeeeeexxxxxxiiiiiikkkkkkir(r(aaaaaaaaannnnnnaaaaaaaaaad,266,ppkkaaaaaaar(r(r(rrr(r(r(aaaaaaaddddddeiiiiikkkkkkaaaaaaaaaaadddaaaaaaaannnnnnnoooooooodffftffr(r(r(ooouuundgguuuuuggggguuuoaaaaaar(r(rr(aaaddddddeeeeenndddddaaaar(rrrrr(r(r(r(r(r(r(pppppgguuuuuubbbbiiiiiikkkkttteaaaaommmmmmueeeeexxxxxxiiiiikkkkkkger(aaaaaaaaannnnnnaaaaaaa,252,232,217,25,kar(aadikaadanar(undguguar(aaddenndar(gubliktomexxiikr(anad,54,kar(aaddeikaadanofr(undguguar(aaddeenndar(gubiiktomuexxiiker(ana,59,29,32,9
