Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,kpppr(r(eggeeeeeeeeeer(ssssssssssr(ooooddddeeeeer(r(r(rsrrrllloooouokkkkkxeeasssssssdeeer(r(rrrrrrreeeer(r(r(ffffffruliigggeeeeeegxxxxxxxxxxeaaaaaaaaxxxxxxxxxxx,148,kpppr(r(r(ggeeeeeeeeer(r(sssssssssdr(ooooodddeeeeer(r(r(r(r(r(r(r(llloooor(oxkkkkr(eeesssssssdeeer(r(rrrrrrr(eeer(r(r(r(ffffffllr(ir(gggeeeeeeeoxxxxxxxxxeeaaaaaaaexxxxxxxxxx,148,130,131,23,pr(eger(oderoxeasderrer(uligegxeax,31,pr(er(oder(lor(or(esderer(igoxeex,27,19,16,14
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppfoooosffffffffuooooooooooonnnnndddddooodoooddddeeeellldeaaaaallldddddaaaassssstStStSr(iiuudddddeeesssssssssuuuunldliliiiideeaaasssssspppttttoaaaaaar(r(llllddr(iiiiiinnnnfffffffr(oaaaaaaannnnnnnnssssttfiiiieeeeaaaaaaaaaaldppppppppkkkuuuuuuuummnnnnnniiisssssssssttddeeeeeeZeeeer(rfffffffffffftSf,290,ppppppdr(oooodkffffffiuooooooooooonnnnndddddooodoooddddeeeellldeeaaaer(lr(dddddeaaasssssssoliiouoddddeeessssssssouuuunldnilnr(eideeoadssssssppptttdoaaar(ar(r(r(llllddr(iiiiiinienfffffffeoaaaaaaennnnnnnsdssstdr(iiiiieeeaaaaaaaaar(r(dopodoekkkkeuuuuuuuunnnnnnnniiissssssssssdddeeeeeeeeinlnffffffffffftel,289,254,251,57,foosfuonndododeeldealaasideesundideassptor(infr(anstfialkunistdeZer,65,r(ofionndododeelder(deasiodeesundedeadar(ar(inenfoensstr(iar(dopodekuunisdentel,73,35,44,32
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ptkkkkkkooooooossssssssssfiiiiiiinnnnnndeeeaaaaaaaaaaaaaaaaaaoaaaaaaaaaaaoddddppppdtpppgeeeeer(ssssssuuuuuuuunnnnndddaaaaaaaaakktppttttoooodddddeeeggfffxxxieeennnmnddenlrrrrrr(oooossssssssfiiiiiindddddr(aaaaaaaaaadddddtttdddddddsadaadss,233,odkkkkkkooooooosssssssssseiiiiiiinnnnnneseeeaaaaaaaaaaaaaaaaooooaaaaaaaaaeoldeooollr(noddeeeer(r(sssssskuuuuuuunnnnleeeeaaaaaaaaektppttttoooodddddeeeeesfxxxiieer(nnnneer(r(r(drrrr(r(oooosssssssfr(iiiiiildddddr(aaaaaaaaaadddddoooodddddddoddnaaa,232,206,205,57,koosfindeger(unndaktodeegxiennddenlosfindr(aadadad,48,okoosinesdeloder(kuunektodeesxier(er(osfr(ir(aadodona,48,24,26,25
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pppppppr(aaaaar(r(r(r(r(aaaaggggooouuunmmmbbr(aaaaoobgbbuuuaaarrr(r(r(aaaaapppppppppooaaaaar(r(r(r(ffftttddeeeeeeeeeeeeellllr(aaaaar(ssssppptpppppr(eeer(r(r(r(r(sssssssssr(uuoooooor(lnnnnnr(aaaaaaaaaaaasssssssstttdpppppppddddmmmmmmmmmbbr(aaaoour(r(uuooooouooaoanaaaennnn,242,pppppppr(aaaaar(r(r(r(r(aaaaer(gxooouuonmmmobr(aaaaoobr(oouuuoear(r(r(r(r(aaaaadppppppppooaaaaar(r(r(r(stpdttddeeeeeeeeeeeeelllr(r(r(aaar(r(sssdoppdpppppr(eeer(r(r(r(r(ssssssssdr(uooooooor(lnnnnnlr(aaaaaaaaaaoossssssstdddr(ppptndoddennnmmmmmnnlr(r(aaooer(r(er(r(oooooooaeaoeaaenlnn,242,214,212,53,pr(ar(aguunmbbr(abar(apor(deelr(ar(sppr(er(or(r(aasstmbbr(ar(anen,52,pr(ar(ar(xuonobr(abr(ar(aadpor(stdeelr(ar(dopr(er(or(r(aosstr(ndodenr(ar(er(aen,62,31,39,23
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,eeeeeeeeemmmmmmmmppppppaaaaaaaaar(aapptddr(iiiiiiiiiiiieeeemmmmmmbbbbbaaaaaaaaaaassssssstddeeeeeeeeeeeeeeeeeeeeeeeellllliieeeeeeeennnmnnn~n~n~llluuuussssstttdieeeeeeeeeeeilieoooosssfdddaaaellllliiiiiimmmmmmbbieeeeeeeennnndpttttttgguuguxxxxxxssssssssssssss,250,exeeeeeeeenmmmmmnnpppppdaaaaaaar(r(r(addddr(r(iiiiiiiiiiiieeeinmmmmmbbbbr(aaaaaaaaaaasssssssdddeeeeeeeeeeeeeeeeeeeeeeeellllliiieeeeeeennnnnnmn~lelluuuuosssssttdeeeeeeeeeeeeelieoooossstdddoaer(llllliiiiiinmmmmmmieeeeeeeeinnnneotttttteuuuguuuxxxxsssssssssssdao,250,220,220,42,empar(adiembasstdeelienstiosdelimbbienndgugus,44,exeendar(adimbbr(aasdeelienelosstdeeliosstor(imintugusdo,53,26,32,28
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddddddddddeeeeeeddddddeeeeaaar(r(sssstieeeonmn~n~n~uuur(r(ZtStSrreiieeeeeldpttttdiiiiieeeaonnmmnmppppppppoooooooooooooobbbbbbbbiiiiiibbbbeeeeeennnnddddeeeelllleaaaeellllliiienmn~n~n~n~mmmuooouooaar(r(rrnnnnluuaaaadddeeeelllllaaasssssupppppppppaaanlllbbaaaaaaaaaaabbbgogr(r(r(r(eaaaaasssssssssssssssssssssssssssff,293,ddddddddddeeeeer(r(dddddeeeeaaar(r(ssssdeeeeennmenuuur(r(tStSr(eiieaeeer(r(tttttdiiiiiieeoennnmnnopppppppoooooooooooooobbbbbbbbiiiiiibbbdieeeeennnnddddeeeellllr(eaeer(llllliiiennmn~n~n~mmmuoooooooar(r(r(r(nnnnlleaaaadddeeeellllr(aaasssssopppppppppaaanlllbr(r(aaaaaaaaaabbbr(er(r(r(r(r(eaaaaaasssssssssssssssssssssssssssn,291,250,248,46,deder(stionreelionmppobiibennddeelaelienmalaaddeellaasupalbagogr(aas,66,der(der(deenener(ioenopobiibiennddeelar(ienmar(aaddeelr(aaspalbr(r(abr(er(aas,67,34,34,22
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ttppllnmmnnluooaaaaaatttttttiiiiiiieleiieeeeennnndaaaaaaaaaaaaaaaaaaaakttkZZiiobbbggeeeer(r(r(r(gkkkkkgoooolldddeeeellllllr(ktttpptiiiiiiiiiinmtttttuuuuuuulllllooooooooooooouubpppppptppppppppppkkppppppbiiiiiinnnnlloooooooodddddeeeeeelllllllluouusssttdeeeaaar(r(r(r(r(r(sssttdeeeeggkkkkkkoouuummmbbbuoooooopptttttdaaaaaaaaaalllllllllllllrllllllln,334,ttptllnnmnlllooaaadddttttttr(iiiiiiieleiieeeeennnor(aaaaaaaaaaaaaaaaaeeeotktkiiioobbur(eeeer(r(r(r(gkkkkegoooooedddeeeelllllr(ledttttdiiiiiiiiiinntttttuuuuuuunllllr(oooooooooooooeundottootppppooeodtddetpppbiiiiiinnnllloooooooodddddeeeeer(lnlllulluouussstteeeeaar(r(r(r(r(r(r(ssstddeeeeeekkkkkkooouummmbbouooooooootttttdaaaaaaaaar(lllllllllllllllllllr(r(l,334,294,294,69,tielienndakior(godeelktitulubilodeelustder(stdeegkommbodal,56,laadtr(ielienor(akiobur(er(egdeelinttuunundtopodebiloder(ulustar(stdekommbar(,70,28,42,35
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,ffiililllllllaaaaaaaaaeeddeeer(dddiiiiiinmkkkkkguulllllllltttttr(uuoor(r(r(eeeeeeeiliggeeeeeeaeggggr(aaaaadddddddeeeeeeeeddliiiiiiiiiiiiiiiieeeeeaaaaaaaaaaanr(r(aaeddddpdgnnbddddddieeeeeer(ggr(gggggguuuuooar(r(r(eaooddddoooooooukkkkkooooulllliuoooor(r(llldddeeeeennnnddeaaassssssssttiiiiooooooonggkkkkkgeeeennnddeededgger(aaaaaallllddddeeeeellllr(eeaaaaggkkkgguuoor(lmmmmn~n~uuuummmmmmmn~miiiiiiiiiiiieeaaaaaaaaaaaannnnnn,400,iilllillllllleaaaaaaaaeeddeeer(ddr(iiiiinnlkkkkkguulllllllltttttr(uuoor(r(r(eeeeeeeiileeeeeeeeeeeeer(r(aaaaaaddddddeeeeeeeeeeleiiiiiiiiiiiiiiiieeeeaaaaaaaaaar(nr(r(eaeeddedeenneddddddieeeeeer(gr(r(gggggguuuuooar(r(r(r(oooddddoooooooukkkkkoooolllllieoooor(r(r(lldddeeeer(nnnndr(eaar(osssssssdr(iiiioooooooxeeexxkkgeeeennnddeededer(r(r(r(aaaaellllddddeeeeellllr(eeaaaaegkkkguuuoor(lmmmmmnuuuummmmmmmuniiiiiiiiiiiieeoaaaaaaaaaar(ennr(nn,400,347,347,63,filadder(ikgultr(or(igeggr(aaddeliar(adier(gr(guar(adukolor(deennddeasstionennddedeger(aaldeelagulumian,93,ladder(ikgultr(or(ier(aaddeeliar(addedeendier(gr(guar(odukolior(der(nder(osioxeexeennddededer(aeldeelaeggulumunar(en,103,47,58,34
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pppppptrr(r(r(r(aaaaaabbbbboaaaaaaaakkkkkkguuuoeeedlddoouuuuupkkkkkkeeaaaaadttpttttddiiiiiiiiiibbbbbbgouooooooooor(bbpppppppppppppppppppppppdpkpgeeeeellllllllaaaaaasssssssskkkkkkkaaaaaaeeeeeeeeeeelllddddeeellllleaaar(r(tStStSrrfiiiieeaaaaaaddddeeeeeemmmmmbbbeeeeeeexxxxxxxxiiiiinnngpkkkkkkougooooooooooouuuupppppppppppppppppppppddr(r(r(eeeeeeeellllilpppkkkkkkeaaaar(r(r(r(aaaaaaadpkkkkkkuuuoooooor(r(r(r(r(lr(dddeedd,393,ookppptdr(r(r(r(aaaaaabbbbbooaaaaaadkxkxktr(uuueeeedldooouuuuudkkkkkeeeeaaaeeetttttdddiiiiiiiiinbbbbur(gouooooooooor(ubppppppppptttptpoooddooleokpeeeer(r(llllllllr(aaaaasssssssskkkkkkkaaaaaaeeeeeeeeeeer(llddddeeellllleaaar(r(r(sorr(iiiieeaaaaaaedddeeeeeenmmmmnlieeeeeeexxxxxxxniiiiinneetkkkkkkouuooooooooooouuuookopptttpppooodooooppdr(r(r(r(r(eeeeeeellllr(r(oopkkkkkoeaaaar(r(r(r(r(aaaaer(r(dkkkkkouuuoooooor(r(r(r(r(lr(dr(r(eer(r(,392,349,346,90,r(abagudukaadibor(ellaaskaeldeelar(fiaddembexxinkogur(elar(aadkude,61,r(abadtr(eldedibur(gupodoloper(r(aaskar(deelar(or(ideenexintkokopodor(elokor(ar(kor(er(,74,27,46,43
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppdeeeeeeiiiimmmmnmbguuoooor(r(r(r(r(aaaaaaaadddddodddunlddoooossssssstSfiiiinnnmmmmmbbbbbdiiiiiiiiinkkkkkkkeeaaaaeeaegkkkkeeeeeeeeessssssstttttttfiiiiiieeeeommmmmmpttppptoooodddddiiiiieeaaaeeeddndbbbbbbiiiiiiieeeeeeeennnnnnppppttttttooooooodoooooooubdddddeeeeegggggguuuuooaaaar(r(r(eeeeeeeeeeeonsssstmmmmmmmbbaaaanr(nnnaa,313,ppddr(eeeeeiiiinmmnnngguuoooor(r(r(r(r(r(aaaaaaadddddoddoellldooooossssssdr(iiiinnnnnnmmbdbbbliiiiiiiiinxkkkkkkeeaaaaeeer(ekkkkeeeeeeeeesssssstdtttttdeiiiiiiieeeonmmmmmpttppptooooddddddiiiieeaaaeeeedooepbbbbiiiiiiiieeeeeeennnnieopppttttttooooooodoooooooor(dddddeeeeeggggguuuuuoooaaer(r(r(r(eeeeeeeeeer(r(ssssdnmmmmmmnr(oaaanr(nnnaa,313,269,270,52,denmbgur(aadodundosfimbinkaegesstfiommptodindbienttodudeegguar(onstmbar(a,70,r(ingur(aadodeldosimblinkar(ekesstdeonmptodidebienotodor(deegguer(er(ar(a,66,34,35,25
