Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,ppppeeegieeeeeeeeer(r(ssssssssssguoooooddeeeeeer(rssssllllr(oooeogkkkkkkeessssssseeeer(r(r(rrrrrrieeer(rrffffffflllbggggeeeeegxxxxxxxxxxxaaaaaaaxxxxxxxxxxxx,148,ppteeegeeeeeeeeer(lsssssssssuuoooadeeeeeer(r(slllr(ooodokkkkkkessssseeeer(r(r(rrr(r(reeer(r(r(fffffgggggeeeeexxxxxxxxaaaaaaa,112,130,95,47,eger(guderegeserereegax,22,teger(ader(odoeserrer(ex,21,14,14,11
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppfoofffffffffffkuooooooooor(dnnnddddddooooooddddddeeellllr(aaaaaelddddddaaassssssstStSiiiiudddddeeesssssssssuuuunnlllliiiieeaaassssssgpptttttoaaaaaar(r(llllddliiiiiiigggfffffffaaaaaaaeeennnnnnnssssssZiiiieeeaaaaaaaaaaattpppppppkkkkkuuuuuuuummmnnlliiZsssssssssdddeeeeeeeeeeeegffffffffffffxfr(,290,kpppppookffffffuoooooooonnddddddooooooddddddeeellllr(aaaaedddddddaaasssssssiiiudddddeesssssssuuuudlllliidieeaaasssssppttttoaaaaaaar(llllddr(iiiiiffffffaaaaaaeennnnnnssssiiieeeeaaaaaaaaappkkkpkkkkuuuuuuummmnnllisssssssdddddeeeeeeeeeofffffs,235,255,200,70,fokunndodeelr(aelaasideesunasptor(ifentkuniZdeegr(,47,pofuonndodeelr(adassideesulidiassptor(ifensiakunisdes,51,28,24,18
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkxoooooosssssssssfiiiiiiiinnnnnndeear(r(aaaaaaaaaaaaaoooaaaaaaaaaaaaaer(ddptppbddpppeeeeesssssssouuummmumnnnndddaaaaaaaar(r(gtppptttoooedddddeeegggxxxxxieeeennnnndddr(rrrrrr(oor(sssssssssfiiiiilddddddr(r(aaaaaaaaaddddtpppttddssddddfffff,233,kkkkkkoooosssssssssiiiiiimnnnnndeealr(aaaaaaaaaaaaooooaaaaaaaaaaaaddr(peeer(sssssuuunnnnddddeaaaaaadpppttoodddddeeexeeeennnmr(dr(r(r(r(r(r(r(oosssssssiiiiinddddddr(r(aaaaaaaddtppd,166,208,141,83,xosfinder(ar(esumunndar(todeegxienndor(fir(aad,41,koossindealr(aader(unnddeadtodeexeendossindr(aad,45,20,23,20
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppaaaaar(r(r(r(r(r(aaaakkxxouuuuuun~mbbr(r(aaaaaoggbuuuuaaarr(r(r(r(aaaaapppppppppooaaaar(r(r(r(ffpktttddeeeeeeeeeeeeelllllaaaar(r(ssssppptpppppr(eeeer(r(r(sssssssssstdooooooar(r(nnnnnlaaaaaaaaaaanssssssssttptpppppppbbbbnmmmn~mn~n~mbbloooooorrr(r(r(obboooooxaaaaaaddee,242,pptppppaaaaar(r(r(r(r(r(aaaouuunmmr(r(aaaaakgguuuuoear(r(r(r(r(aaaaappppppppooaaar(r(r(r(ktttddeeeeeeeeeeeeelllllaaar(r(ssspptpppppr(eeeeer(ssssssooooooaar(nnnnnlaaaaaaaaassssdttppppppbr(nnmmnbboooooor(r(r(er(oooooaaaaaedd,195,214,166,62,par(axumbbr(r(abar(apor(kdeellar(sppr(er(stor(lanstmblor(oboxadde,55,par(aunr(aguar(apor(kdeellar(sppr(er(ar(laastbr(bor(er(ad,46,33,24,20
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,edeeeeeeenmmmnmmbbppppptaaaaaaar(r(ppppppdr(liiiiiiiiiiiieeenmmmnmbbbbr(aaaaaaaaaassssssstdddieeeeeeeeeer(r(r(eer(eeeer(r(r(bllllZiieeeeeeennnmnmn~n~nZllluoussssssttddeeeeeeeeeZZZZggoooossstdddeaeeellllZiiiiin~n~n~n~mbbgeeeeeeeennnnndttttttttguugggxxxxsssssssssssssfg,250,deeeeemmnmpppppaaaaaaaepppppr(r(iiiiiiiiiiiieeonnmmnmmbbbaaaaaaaaaasssssstdddieeeeeeeeeeer(r(der(eeeer(r(r(r(lr(liieeeeeennmnmnllluusssssdtddeeeeeeeeiiioooossstddeeeeelllliiiinmeeeeeeeennnndtttttttggxsssssssssss,201,221,173,64,deenmbar(ienmbbr(aasstier(er(er(bienstdegosstdeelimbenndgus,54,denmpapr(ionmbasstier(der(er(ienstdeiosstdeelimennd,47,33,27,14
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,dddbddddddeeeeeesddddddeeeaaaar(ssssdeeeeenn~n~iiuuullltSZrZZiieeeeleettttttiiiiieeeaoonn~n~gppppppppououuoooooooooobbbbbbbbiiiiibbbbdeeeeeennnnddddeeeellllleeeeellllliiiinmn~n~n~n~mmmuuuuuooor(r(r(r(r(r(nnllloaaaaddddeeelllllaaaassssffppppppppaaar(lllllaaaaaaaaaaabbbbbrrr(r(r(r(aaaaaasssssssssssssssssssssssfffff,293,dddddddeeeeeedddddddeeeeaaer(sssseeeoniuullliiieeedldepttttiiiiieeooonngpppppppuuuuuoooooooooobbbbbbbbiiiiibbbbdeeeeeennnddddeeeellllleeeeeelllliiinmnmmuuuuuoooar(r(r(r(r(nnllloaaaaddddeelllllaaasssspppppppaaallllr(aaaaaaaaaaar(bbgr(r(r(r(r(r(aaaaasssssssssssssssssssssss,257,252,218,56,deesder(deenutSeeltionpobiibdeennddeelelimor(laaddeellaaspar(lar(aas,63,deder(onulidetionpubiibdeennddeelelimar(laaddeellaasspaalr(ar(gr(r(aas,64,28,35,17
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ppppblnmmnnnloooaadddttttttZiiiiien~n~n~n~eeeeeeennnddaaaaaaaar(r(aaaar(ar(r(rr(ptpteiiegbbbbgeeeeer(r(ekkkkkkdoooodddddeeeellllllsftttttZZiiiiiiiiinntttttuuuuuuunnllllooooooooooooobbppppppppppppppptptttttpppeiiiiiiimmmnnnooooooaddddddeeeeebbbllllluuur(ssssddeeeaaar(r(r(r(r(r(sssdddeeeeepkkkkkkoooummmmbbbuoooouopptttttdaaaaaaaaar(lllllllllllllr(r(r(r(llene,334,pppblnmmnnnoooaadddttttiiiiieeeeeennnddaaaaaaadr(aaaadr(r(r(r(tttiegbugbueeeeear(dkkkkkoooodddddeeeellllllttttiiiiiiiiintttttuuuuunnlllooooooooooooouppkpppppppppktkiiiiiimmmnnooooooddddddeeeebbllllsssseeeaaar(r(r(r(r(r(sssdddeeeekkkkkkooummmbbbuooooptttttdaaaaaaaaaalllllllllllllr(r(r(r(r(,272,293,231,77,blaadien~enndar(ar(ar(tieger(edodeelinttuunlopoaddeblusder(dekommbodar(ene,67,badienndadr(aadiegubuar(kodeeltinttuunlkodebar(dekommbodal,55,40,28,28
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,ffllllllllllleaaaaaaaeeedddeeddddZiiiiimnkkkkkguuulllllllpttttr(ouoor(r(r(r(eeeeeeeieeeeeeeeeeeggggr(aaaaaaddddeeeeeeeeeeer(r(r(Ziiiiiiiiiiiiiiieeeaaaaaaaaaaaaeeooaadppppbbnnbdddddiieeeeeggggkkkkggguuuoooor(r(deoooddddoooooooukkkkkkooouiillluuooooeelldddeeeeennnnneaaannssssssssZiiiiooooooougggkxkkeeeeeenbddeelgigger(aaaaaalllldddddeeelllllleaaaaaegkkkkguuuounmmmn~n~n~n~uuummn~n~mmmbbbiiiiiiiiiin~eaoooaaaoaaaaaaaaaaa,400,lllllllllllaaaaaaaedr(dddeer(ddr(iiiiikkkkkuuulllllllttttr(ouor(r(r(eeeeeeeeeeeeeeegr(aaaaaddddeeeeeeeeeeer(r(eiiiiiiiiiiiiiiiieeeaaaaaaaaaaaoaoooaatr(nmdddddddieeeegggkkkkgguuuoooor(r(r(eoooddddoooooookkkkkooouiillooooaolldddeeeennnnnaaasssssssiiiiuoooooouggkkkkeeeeedr(ddelggr(aaaaalllldddddeeellllleeaaaagkkkkuuuounmmnuuunmnnbiiiiiiiiiieeoaoaaaaaaaaaaaao,341,347,289,88,laddengultr(or(ieggr(aaddeadieggudedukoeldeenanikenddeeliger(aaldeelaegguunumbbi,76,ladder(ikkultr(or(egr(aadder(itr(ieggur(odokolaldeenassikdelgr(aaldeelakuununbio,72,44,33,29
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,ppppppprr(r(r(r(aaaaaabbbbooaaaaaaakxxxxxxkuuuueeedlduuuuuuuupkkkkkeeaaaaaadttpttttdr(iiiiiiiiigbbbbbbguuooooooooobbbpppppppppppppppppppgpppppppeeeennnllllllllaaaaasssssssskkkkkkkaaaaaaeeZZZeeeeeeeedddddeeellllleaaar(r(ssssrriiieeeaaaaaadddeeeeeeer(mmmmbbgeeeeeeixxxxxxiiiiiiigggktkkkkkkoouoooooooooooogpppppppppppppppppppppppppbrr(eeeeeeeeillllgpppkkkkkkaaaaar(r(r(r(r(aaaaapppkkkkkkuuooooooor(r(r(r(r(lr(llr(r(r(dr(,393,kpppppr(r(r(r(r(aaaaaabggooaaaaaaaxxxkuuuuoeedldouuuuuupkkkkkaeaaaatttttdr(iiiiiiiigbbbbbgguuooooooooobbppppppppppppppkkkeeelnnlllllllaaaasssssssskkkkkkkaaaaaaeeieeeeeeeedddddeeelllllaaar(iiieoeaaaaadddddeeeeeoommmmbbeeeeeexxxxiiiiiigktkkkkkkoouooooooooooopkpppppkppppkkppr(r(eeeeeeeelllr(ppkkkkkaaaaar(r(r(r(aaaakkkkkkoooooooor(r(r(r(r(lr(lr(r(r(r(r(r(,327,346,282,93,r(abaxkukaadibguenlaaskaZedeelar(iadder(mbixikkor(ikar(akur(,54,pr(r(agaxkudukadibgukellaaskaddeellar(ioaddeommbexxikkopr(elkar(akor(,63,22,28,20
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppggeer(r(lZiiinmmmiiiguuooorrrrr(oaaaaaaaddddddddeeun~n~n~goooossssssstSiiiiinnnnnmmmbbdddZiiiiiiiiiikkkkkkkeeeaaaeeeeekkkkeeeeeeeer(ssssstttttttttiiiiiiiieeaonmmmmppttttttuooooddddZiiieeeaaaeeer(r(r(epbbbbbiiiiiiiieeeeeeennnnfpppppttttttouooooooooooooodddddddeeeeiggkggguuuuooaaar(r(r(r(eeeeeeeeeeer(sssssgmmmmmmmmmoaar(r(r(nnnaa,313,ppeeor(r(r(iiinnmmniiguoooor(r(r(r(r(ooaaaaaaddddddddonnnnoooussssssiiiinnnnmmmmdddiiiiiiiikkkkkeeeeeeedekkkkeeeeeeessssttttttttiiiiiiiieoemmmmppttttttuooooddddiiieeeaaaeear(r(r(r(bbbbbiiiiiiiieeeeeennnnppppttttttuoooooooooor(ddddddeeeeggggguuuuooaaar(r(r(r(eeeeeeeeeeer(sssmmnmmmoaadr(aa,269,269,227,70,er(imigur(aadden~oosimbiikaker(stionmptuer(ebienttodegguar(er(mar(a,59,or(inigur(aadonsidikdekesstiommptudiar(bienttudeegguar(er(maadr(a,59,26,29,21
