Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,kpkkkr(r(r(geeegeeeeer(sssssssssssuuouoddddeeeeer(r(r(ssssrlllr(oooookkkkkxer(r(r(sssssseeeeelr(rrrrrreeaer(r(r(ffffffr(r(liggggeeeeeggxxxxxxxxxxeaaaaaaaaaaaaxxxxxxx,148,kpkkkr(r(r(geeeggeeeer(r(sssssssssxououdddddeeeeeer(r(dsssrlllr(ooooogkkkkxer(r(r(sssssseeeeelr(rrrrrgeeaer(r(r(ffffffr(r(ligggggeeeegggxxxxxxxxxeaaaaaaaaaaaaxxxxxxx,148,130,130,11,r(eger(oder(oxer(elrer(igegxeax,26,r(eger(xuder(oxer(elar(igegxeax,26,16,19,4
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppoooossffffffffguooooooooonnnnnddddddooddddddddddeeellllr(aeaaar(lldddddaaassssssstStSiiiiedddddeeessssssssuuuuodddlllliiiiieeoossssssppptttr(aaaaaaar(r(llllddliiiiinnnpffffffffr(aaaaaaallnnnnnnnssssttdiiiiieeaaaaaaaaatatdppppptpkkgguuuuuuuuunnnnnniiiissssssssttddiieeeeeeeeannffffffffffffffa,290,ppppppboooodsffffffffguooooooooonnnnnddddddooddddddddddeeellllr(eeaaer(lddddddaaasssssssssiiiixdddddeeeesssssssuuuuodddlllliiiiieeoesssssxppptttr(oaaaaaar(r(lllldddiiiiinnnbgfffffffrr(aaaaaalln~nnnnnsssssttdiiiieeeeaaaaaaaar(er(dpppppppkggguuuuuuuuunnnnnniiiissssssssttddiieeeeeeeeengfffffffffffffsr,290,257,257,30,poosguonndodeelr(ar(aasideesoliossptr(ar(ifr(aalstitadguunistianf,60,bosguonndodeelar(aassideesolioesptr(ar(ibr(aalstiar(er(guunistien,59,34,33,12
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkuuoooosssssssssssiiiiiiiinnnnnndeeaaaaaaaaaaaaaaaaaananaaaaanaaannnnnnnnptndbppdeeeeessssssr(uuuuummunnnnnnnaaaaaaaaakkktppttttr(oooddddeeeeegxxxxxxieeonnnnnddnnnr(rrrr(r(oosssssssssttiiiiidddddddeaaaaaaaaaar(ddddtttddddfsssssaaaaa,233,ppkkkkktSuuoooosssssssssssiiiiiiiinnnnnddeeaaaaaaaaaaaaaaaaaaxaeeaaaanaabenondddor(r(r(dbppr(eeeeedsssssr(uuuuuuuunnnnnndbaaaaaaaagkgtppttttr(oooddddeeeeegfxxxxxieeonnnnndddgdrrrrr(r(ooossssssssssiiiiidddddddeeaaaaaaaadr(ddddttdddddfsssssbaafa,233,207,207,36,kuossindenanananddeesumunaktr(odeegxionndosstider(a,49,ossinddeaxenabenondor(pr(esunndatr(odeegxionndossideadaf,53,27,33,21
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppr(aaaarrrrr(r(aaakkkkkooouuummmmmbaaaaaaabgoouuueeer(r(r(r(r(aaaaaappppppppuoaaaar(r(r(r(r(dtftttr(r(r(eeeeeeeeeeeelllllaaar(r(r(ssssppptpppppr(eeer(r(r(r(r(sssssssstuuuooooooonnnnnnllaaaaaaaaannsssssdssdttdppppppbbbbbbmmmmn~n~n~bbdoooooooooooaoooooooooaaaaaaadnn,242,pptppppr(aaaarrrrr(r(aaaggkkgoouuuummmmmbr(aaaaabbgouuuueeer(r(r(r(r(aaaaaabpppppppuoaaaar(r(r(r(r(dtstttr(r(r(eeeeeeeeeeeelllllaaar(r(r(ssssppptpppppreeeer(r(r(r(ssssssssbouuoooooooonnnnnllaaaaaaaaannsssssdssddpdppppppbr(r(bbbmmmmn~n~n~bbdgooooooooooaoooooooooaaaaaaalnn,242,214,214,20,pr(ar(akommbaguer(apuar(tr(ellar(sppr(er(stuonlanstoad,46,pr(ar(agumbr(aguer(apuar(sttr(ellar(sprer(bonlansbr(gal,46,21,22,15
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,er(r(eeeeeeemmmmmbpppppppaaaaaaaaaaar(kkktr(r(iiiiiiiiiiiieeeemmmmmmbbbpr(aaaaaaaaaaasssssstdddeeeeeeeeeeeeeeeeeeeeeeer(bbbllldeeeeeeeennnmmnddddlluuuussssssttddeeeeeeeeer(llliioooossstdddaaaellllliiiiiin~n~n~n~mbbeeeeeeeeeennttttttttttduuuuutxxxssssssssssssssdr(,250,er(r(eeeeeegmmmmn~bbppppppaaaaaaaaar(arkkkr(r(r(Ziiiiiiiiiiieeeemmmmmmbbbbraaaaaaaaaaessssssddddeeeeeeeeeeeeggeeeeeeeeeebbblllr(eeeeeeeennnmmndddlllluuusssssstdddeeeeeeeeer(llligoooobssddddeaeellllZZiiiiin~n~n~n~mbbgeeeeeeeeennttttttttttduuuuggxxxxsssssssssssssr(r(,250,219,219,30,er(embar(ktr(iembpr(aasstder(bldeenndustder(iosstelimbenntus,54,er(egar(aZembesdeegr(enndustder(igosdeelimbenntur(,45,29,22,21
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,ddbddddddddeeeeesdddddeeeeaaar(r(sssstieeen~n~n~n~mmuuullltStSrrr(eeeeeeeelttttttiiiiieeeaoammmgppppppppkuoooooooooooobbbbbbbbr(iiiiigbbbdieeeeennnnddddeeeelllleaaaeellllliiiimmn~n~n~mmmbuuuuuooor(r(r(r(r(nnnmmluaaaaaaaaaeeellllaaassssssssppppppaaaallllllaaaaaaaaaabbbggogr(r(r(r(r(aaaaar(r(sssssssssssssssssssssssffss,293,ddbddddddddeeeeesdddddeeeeaaar(r(ssssteeeegn~n~mmmuuullr(tStSrrr(eeeeeeeeettttttiiiiieeeaoammmggpppppppguoooooooooooobbbbbbbbr(iiiiigbbbr(ieeeeennnnddddeeeelllleeaaeellllliiigmmn~n~n~mmmbuuuuuooor(r(r(r(r(mnnmmluaaaaaaeaeeeellllaaassssssssppppppaaallllllaaaaaaaaaabbbggggr(r(r(r(r(r(aaaar(r(sssssssssssssssssssssssfffd,292,249,248,18,deesder(stien~eltiakubr(ibiennddeelaelimbor(aellaasspaallagogr(r(ar(,61,deesder(stegutSetiagubr(ibbr(iennddeelaelimbor(aellaasspaallagr(r(ar(,61,30,27,10
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,tpppllnnnnndlooaaadaaottttttiiiiiidddddieeeeennnndaaaaaaaaaaaaaaaar(r(aatttttiiibbbbggeeeeer(r(r(kkkkkkkoooondddddeeelllllldtttttttiiiiiiiiiiitpttttuuuuuuunnllluuuooooooooooobbppoppptpppppppppppttppppbr(iiiiiimmnndddoooooooddddddeeeer(llmllulloeeesssttr(r(r(aaaar(r(r(r(r(r(ssstddeeeeetkkkkkkoouuumbbbbuuuooooopptttttr(aaaaaaaaaalllllllddllllllllellnn,334,tpppblnnnnddlooaaadaaotttttsiiiiiZddddr(eeeeeennnddaaaaaaaaaaaaaaaar(r(ar(ktttteiigbbbggeeeeeer(r(gkkkkkkoooodddddeeeelllllldtttttttiiiiiiiiiiigpttttuuuuuuumnllbuuuooooooooooubbppobbgr(ppppppppppgggppppbr(iiiiiimmnndddoooooooddddddeeeer(lbblllllueeesssttdr(r(eaaar(r(r(r(r(r(sssdddeeeegr(kkkkkkoouuumbbbbuuuooooopptttttr(aaaaaaaaar(lllllllddllllllllellne,334,294,292,37,ndadidienndar(atiber(koonddeeltituunopobr(indoder(ulessttr(r(ar(stdekombotr(aalel,73,bndadsiiZeenndar(ar(ktiber(kodeeltitunupogr(br(indoder(blesstr(ar(deegr(kombotr(ar(ele,75,36,39,25
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,lllllllllllllaaaaaaaaaaer(r(eeer(r(r(r(r(iiiiiknkkkkkkuuulllllr(r(tttttr(uuuur(r(r(eeeeeeeeer(Zr(eeeeeeeennnr(r(aaaaar(dddddeeeeeeeeeddddiiiiiiiiiiiiiiiieeeaaaaaaaaaaar(nnddaaaaddddnnddddddddeeeeeeaegkkkkkggguuuuooor(r(r(r(oodddddooooooookkkkkkoounilllloooooooolddddeeeennnndddaaenllssssstttiiiiooooouuokkkkkkkkeeeennnddeer(r(r(r(r(r(r(r(aaaaalllnddddeeeelllllleaaaaaokkkkkguuooonmmmmmmuuoommmmmmn~n~mbiiiiiiiiiiiieaaaaaaaaaaaannnann,400,r(lllllllllllleaaaaaaaaeer(r(eeer(r(r(r(r(iiiiggnkkkkkkuuulllllr(r(tttttr(uuuur(r(r(eeeeeeeeeZr(r(eeeeeeeenndgr(aaaaar(dddddeeeeeeeeeddddiiiiiiiiiiiiiiiieeeaaaaaaaaaar(r(ndbbr(ebddddddndddddddeeeeeeeeggkkkkgggguuuuooor(r(r(r(oodddddooooooookkkkkkoounilllluooooooer(ldddeeeennnndddeaenllsssssstsiiiiooooouuogkkkkkkkeeeen~nnddeer(r(r(r(r(r(r(r(aaaaalllmddddeeeelllllleaaaaookkkkkguuooommmmmmmuuoommmmmbn~n~bbiiiiiiiiiiiieaaaaaaaaaaaaneeeso,400,348,348,41,lar(er(ikkur(tr(er(enr(ar(dediar(ndadnddeeggur(odokounlodeenndenstioenndder(aalnddeelaguonmommbianan,90,lar(er(igkur(tr(er(enndgr(ar(dediar(ndbr(enddeeggur(odokouner(deennddeenstsioen~der(aaldeelaguomommbbianes,93,48,53,21
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,ppkptppr(r(r(r(r(aaaaaabbbbuuaaaaaaaaxxxxkkguuuoeeedllddduuuuukkkkkkkaaaaaaatttttttttr(iiiiiiiiiibbbbbbuuuooooooooobbppppppppppppppppppppptppbpppgr(eeindlllllllr(aaaaasssssssskkkkkkkaaaaaaar(r(iiieeeeellnddddeeelllllaaaar(r(sfffrZr(iiidddaaaaddddddeeeeemmmmbbbeeeeeeexxxxxxxZZZiiiikkkktkkkkkkoouuooooooooooopppppppptttttttttpppppppbppr(eeeeieeeelllr(itpppkkkkkkaaaaar(r(r(raaaaaappppkkkkkuuuooooooor(r(r(r(llleeeer(e,393,ptkptppr(r(r(r(r(aaaaabbbbbuuaaaaaaaaxxxxkxguuuoeeelllddduuuuukkkkktSoeaaaar(r(ttttttttdr(iiiiiiiiiibbbbbbuuuoooooooooubpppppppppppptpppptggr(gpbbppggr(eegldlllllllr(aaaaasssssssskkkkkktSaaaaaaer(eZiieeeeelldddddeeellllleaar(r(r(r(ffrrgr(ZZeddr(aaaar(dddddeeeeemmmmbbbgeeeeeexxxxxxxZZZiiiigkkktkkkkktSoouuoooooooooouppppppptttttttttpppppppbbbbr(eeeegeeeeZlldgppppkkkkkkaaaaar(r(r(rraar(aappppkktSkkuuuooooooor(r(r(r(llleeeer(e,393,346,347,52,pr(r(abaxgukatr(ibogr(indr(aaskar(ielnddeellar(idaddembexiikkopr(ielikarakuler(e,71,pr(r(abaxgueltSor(ibugr(gr(egr(aastSar(eeldeelar(gr(Zer(ar(dembexiktSobr(egarar(akuler(e,71,35,39,28
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,pppggegebblllmmmnniiigbuooor(r(r(r(r(aaaaaaaaaddddddddnn~n~nddoooonssstSstStSsiiiinnnnmmmmbbbbbiiiiiiiiiiipkkkkkkeeaaaaeeeekkkkkkeeeeeeexssssssssttttttZiiiiiiieeemmmmmmpptttpttuuoodddddiiiiiaaaaaaer(llnddbbbbbiiiiiiiiieeeeennnnnktttptttttttr(oooooooooooooubbdddddeeeeeggkkkguuuuuoaaar(r(r(r(eeeeeeeeeeeossssssbmmmmmmmboaaaaaleaaa,313,ppgggeggbbllZmmmnniiigguooor(r(r(r(r(aaaaaaaaaddddddddgn~n~dddooooossstSssr(ZiiiinnnnmmmmbbbbbZiiiiiiiiiikkkkkkkeeaaaeeeeegkkkkkeeeeeeeessssssssttttttZiiiiiiieeemmmmmmppttppttuuoodddddeiiieeaaaaeer(eddddbbbbbZiiiiiiieeeeeennnnnktttttttttttr(ooooooooooooougbdddddeeeeeggkkkguuuuuoaaer(r(r(r(eeeeeeeeeeeossssxZbmmmmmmmboaaaeeleeaa,313,270,269,33,egibor(aadndonsimbbikakexstiemptudier(ndbienktr(udeegguar(osmbala,61,egigur(aadosimbiikaegesstiemptuder(eenktr(deegguer(osmbela,54,26,29,17
