Id,Text,Correct,CorrSize,Network,NetSize,Memories,MemSize,Cor2Net,Cor2Mem,Mem2Net,NetworkND,NetSizeND,MemoriesND,MemSizeND,Cor2NetND,Cor2MemND,Mem2NetND
s00107,Eso es lo que se refleja,esoeslokesereflexa,18,kpppeeegggeeeeeeeer(r(ssssssssssououubodeeeeeeer(sssssr(lllloooookkkkkxxeesssssssdeeer(r(r(rrrrr(r(eeeer(r(r(lfffffflligggggeeeeeeeexxxxxxxxxaaaaaaaaxxxxxaxaaaa,148,kppbr(r(egggeeeeeeeer(r(ssssssssssuuouuuugeeeeeeer(lsiitSr(lllloooookkkkkxxeesssssssdeeer(r(r(rrrrlr(eeeer(r(r(r(fffffbbligggggeeeeegiexxxxxxxxxaaaaaaaaxxxxxaxaaaa,148,130,130,17,eger(uboder(loxeesderer(igexaxax,29,br(eger(er(siloxeesderer(bligegexaxax,33,16,19,12
s00109,"Fondo de las Naciones Unidas para la infancia, UNICEF",fondodelanasonesunidaspar(alaimfansiaunisef,42,pppppppooooor(ffffffffuuooooooooonnnnnddddddooodoooddddeeeelllllaaaaallddddddaaaassssstStStSiiiiunddddeeossssssssuuuubdddliiiildddeaaasssssspppttttaaaaaaar(llllldddiiiiinnnnfffffffffaaaaaaaalnnnnnnnssssttiiiiiieaaaaaaaaaaaadddppddkppkkguuuuuuuunnnnnnniiinssssssssstddeeeeeeeeeeeeer(ffffffffsssssa,290,ppppppbooooolffffffffuuooooooooonnnnnddddddooodoodddddeeeelllllaaaar(r(lldddddaaasssssstStStSiiigulddddeeossssssssuuuudddliiiildddeoaesssssspppttttaaaar(ar(r(r(llllddiiiiiignnffffffffffoaaaaaaellnnnnnnssssldiiiiiieaaaaaaaaaar(r(r(r(gpr(gggpbggguuuuuuuunnnnnnliiinssssssssstddeeeeeeeeeeeer(r(ffffffffffsssa,289,254,253,39,por(fuonndododeellaalaasiunddeosuldeasspar(infalstiadguuninstder(a,63,bofuonndododeellar(aasigudeosuldeesspar(ar(ignfoeliar(pr(guuninstder(a,64,35,37,18
s00119,Cocinar es un acto de generosidad,kosinaesunaktodexener(osidad,27,ppkkkkkkooooooossssssssssiiiiiiiinnnnnnneaaaaaaaaaaaaaaaaaaaoaaaaaaaaaaaaannndpppppppppdeeeer(ssssssuuuuuuuuunnnnnnnlaaaaaaaadddtppptttr(ooodddddeeeer(fffxkxgeeennnnnndeer(rrrrr(oooossssssssfiiiiiinddddddr(aaaaaaaaaaaddddtttdddddssssaaaaas,233,ppkkkkkkoooooonssssssssssiiiiiiiinnnnnnleeaaaaaaaaaaaaaaaaaanaaaaaaaaaaaannnpfppfffffpbgeeeer(ssssssuuuuuuuuunnnnnlleaaaaaaaar(gdtppttttr(ooodddddeeer(bfffgkggeeennnnnbeeer(frrrr(oooonsssssslr(iiiiiinddddddr(aaaaaaaaaar(r(dgddtdr(dddr(gssofuafr(s,233,207,208,43,koossinandder(unlaadtr(oder(ennderosfindr(aadas,43,koonsianar(unar(tr(oder(ener(onindr(ar(ofuaf,37,20,17,18
s00125,para una buena parte de las personas no,par(aunabuenapar(teelasper(sonasno,31,pptppppr(aaaar(r(r(r(r(aaaaakkkoouuuuunmmmmllaaaaaabgbuuuueeer(r(r(r(r(aaaaapppppppppoaaaaar(r(r(r(r(r(tttttdr(r(eeeeeeeeeeeelllllaaaar(ssssstpptpppppr(eeeer(r(r(r(sssssssssouuuoooooor(nnnnnllaaaaaaaaaaassssssssstttpppppppddddnmmmmmmmmmboaaaoooooaaaoooooooooaaaaaaalnn,242,pptppppr(aaaar(r(r(r(r(r(aaaagggoouuuuunmmmmblaaaaaabgguuuuoeer(r(r(r(r(aaaaapppppppppoaaaaar(r(r(r(r(r(tgtttdr(r(eeeeeeeeeeeellllr(aaaar(tSssssdpptpppppr(eeeer(r(r(r(sssssssssuuuuoooooor(nnnnnluaaaaaaaaaar(sssssssssdtfpppppppggggnmmmmmmmmmbuoaaoooouaaaoooooooooaaaaaaulnn,242,212,212,24,pr(ar(akounlabuer(apor(ellar(stpr(er(or(laasstmbal,42,pr(ar(aguunmblaguer(apor(elr(ar(pr(er(or(ar(mbaun,39,21,22,15
s00134,Empaque y envase en la industria de los alimentos,empagiZembaseeleindustr(aelosalimentos,37,eeeeeeeeenmmmmmmpppppppaaaaaaaaaaaptppdr(r(iiiiiiiiiiiieeeoummmmmbbbbr(aaaaaaaaaaassssssttddeeeeeeeeeeeekggeeeeeeeer(llllllieeeeeeennnnmmnndddllluuussssssttddeeeeeeeeeeeiiiioooossssdddaaeelllllliiiiimn~n~mmmmieeeeeeeeellttttttttttduuuuuxxxxxxsssssssssffffn,250,eeeeeeeeenmmmnmnpppppppaaaaaaaaanpptptbr(r(iiiiiiiiiiiieeeuunnn~mn~bbbbr(aaaaaaaaaasssssssdtddeeeeeeeeeeeegggeeeeeeeer(llllllleeeeeeennnnmmnldddllluuussssssttddeeeeeeeeeeeiiggooor(sssfdddeaeelllllr(iiiiimn~n~mmmn~bieeeeeeeeibttttttttttdn~uuuogxxxxxsssssssssffffu,250,221,220,31,enmpadimbbr(aasstdeger(ienndustdeiosdeelimiel,43,enpabr(iunbr(aastdeeger(endustdegor(deelibiibosfu,45,25,26,18
s00137,desde hace mucho tiempo viven de la limosna de las palabras,desdeasemutSotiempobibendelalimonaelaspalabr(as,45,dddbdddddddeeeeeeddddddeeeaaaasssssseeeeonmmuuuuulr(tStStStSrreeedeeeedttttttiiiiieeeaoommmmppppppppuuuuuooooooooooppbbbbbbiiiiibbbdieeeeeennnnnddddeeelllllaaeeellllliiiimmn~n~n~n~mmmbuuuuuoar(r(r(r(nnnnnnlaaaadddddeeelllllaaaasssssotpppppppaaallllllr(aaaaaaaaabbggger(r(r(r(r(aaaaaaaasssssssssssssssssssssssfaff,293,r(kgbgddddddeeeeeedddddeeeeaaaesssssleeeeoummmn~uuuur(tStStSrrrr(eedeeeer(ttttttiiiiieeeaoommmmppppppppuuuuuoooooooooobbbbbbbbiiiiibbbdieeeeeennnnnddddeeelllllaaaeellllliiinmmn~n~n~n~mmbbuuuuuoor(r(r(r(nnnnnnloaaadddddeeelllllaaar(ssssur(kppppppaar(llllllr(aaaaaaaaabbgggegr(r(r(r(r(aaaaaar(ssssssssssssssssssssssfffff,292,250,249,32,dedeasonmutSredetiommppubiibiennddeellaelimbar(laaddeellaastalr(ar(aasaf,68,dedeesutSeder(tiommppubiibiennddeellaelimbor(laaddeellar(par(r(aegr(r(ar(,64,34,34,16
s00139,no tiene nada que ver con el título y no debe usarse como tal,notinenadakeber(koneltituloinodebusar(sekomotal,45,ppppllnnnnnnllaaaddddttttttdiiiiiiddddeeeeeeennnddaaaaaaaaaaaaaaaaar(ar(kkkkrr(iibbbbueeeeeeer(eekkkkkdoooonnnndeeeellllllltttpptZiiiiiiiiiiintttttuuuuuuuulllllooooooooooooooppppppppppppppppktkkkptpppiiiiiiimmnnnlllooooodddddddeeeeebbbllllluuulssssttr(aaaaar(r(r(r(r(r(r(ssddddeeeekkkkkkkooooummbbbbuuoooopppttttttr(aaaaaaaallllllllllllllllllr(nnnn,334,ptppllnnnnnnluaaaddddptttttr(iiiiigddddeeeeeeennnddaaaaaaaaaaaaaaaar(r(r(r(kkkggr(iibbbbbeeeeeer(r(eeggkkggoooonnnndeeeellllllldttttpigiiiiiiiiiintttttuuuuuuuullllluooooooooooooubppbppppppppbpfgggggggkpppgiiiiiinmnnnlllooooodddddddeeeeebbbllllluuulsssslr(r(r(aaar(r(r(r(r(r(r(r(ssddddeeeggkkkkkkooooubmbbbbuuooougtptttttdr(aaaaaaaar(llllllllllllllllllnnnn,334,293,293,49,laadideenndar(ar(ibuer(edonndeelinttulokodeblusttr(ar(dekommbotr(aal,62,adtr(ideenndar(gr(iber(egonndeelignttulunlodeblur(ar(deegkombur(ar(,59,31,31,21
s00142,La agricultura y ganadería de acuerdo con la ordenación general de la economía,lagr(ikultur(iganader(iadeaguer(dokolaor(denasionxener(aldelakonomia,62,dllllllllllllaaaaaaaaaaer(r(eeer(r(ddiiiiiinnkkkkkkuuullllllltttttr(luuur(r(eeeeeeeeeer(r(r(r(eeeeeeendddaaaaaaddddddeeeeeeeeeer(r(dr(iiiiiiiiiiiiiieeeeaaaaaaaaaaaar(r(r(needddddddddddddddeeeeeeeer(ggkkggggguuuoooor(r(r(r(eooddddoooooookkkkkkoooulillllloooor(r(elldddeeeeennnnddeaar(nssssssstiiiiiooooooonnkkkkkkeeeeennnddedlleeeer(aaaaallllldddddeeeellllleaaaaakkkkkkkuuooolmmbmlluuuummmmmmmmmmiiiiiiiin~n~n~eeaaaaaaaaaaaaaannnn,400,bblllllllllllr(aaaaaaaar(r(r(r(eeer(r(dr(iiiiiinngkkkkkuuullllllltttttr(r(uuur(r(ueeeeeeeeer(r(r(r(eeeeeeebgdgr(aaaaaddddddeeeeeeeeer(ur(r(r(iiiiiiiiiiiiiieeeeaaaaaaaaaaar(r(r(r(leeer(dddddgdddddddeeeeeeeer(ggggggggguuuoooor(r(r(r(oooddddooooooopkkkkkuoounillllboooor(r(elldddeeeeennnndgeaar(nsssssssliiiiioooooooongggkkgeeeeelnlddeer(r(r(r(ier(aaaaallllldddddeeeellllleeaaar(gkkkkkguuooulmmbmbuuuuun~mmmmmmmmbiiiiiiiiZn~ueeaaaaaaaaaaaaaallll,400,347,347,58,lar(er(inkultr(er(endadder(iar(eder(gur(odokolor(eldeenndder(stionkennddeler(aaldeelakulmblumian,85,br(ar(er(inkultr(er(eggr(aadder(iar(er(der(gur(odokuunor(eldeennder(ionelder(ier(aaldeelar(gulmbmbmbiiZual,90,39,48,28
s00145,Trabajo educativo en las calles de la Ciudad de México: El caracol,tr(abaxuedukatiboenlaskaZesdelasuademexikoelkar(akol,50,pptppptr(r(r(r(aaaaaaabbbboaaaaaaaaaakxxxxuuuueeeeddduoouuuuukpkkkkgeeaaaaadktpttttdr(iiiiiiiiigbbbbgggoooooooooooobppppppppppppppppppppppppptkkeeeennnnlllllllaaaaasssssssskkkkkkkaaaaaaeeeeeeeeeeeeldddddeeellllddaaassssssrrr(iiidr(aaaaeddddddeeeeeimmmbbbeeeeeeexxxxxxZZZZZiiiigkppkkkkkkoooooouuooooooopppppppppppppppppppppppppppeeeeieeeeelllllppppkkkkkkaaaaar(r(r(r(aaaaaaappkkkkkkuuuooooooer(r(r(r(llleeeer(r(,393,tr(tppptr(r(r(r(r(aaaaaabbbbuaaaaaaaaafggxxxuuuueeeeddduuouuuuukkkkkkgeeaaaapfgttttttr(r(iiiiiiiiigbbbbgn~guooooooooooouppppppppppppppppptkgffffpkkgueeennnnlllllllaaaaasssssssskkkkkkkaaaaaaeeeeeeeeeeeeldddddeeellllddaaalsssllrrr(iiidr(aaaaeddddddeeeeebmmmbbgeeeeeeexxxxxxZZZZZiiiiggkkkkkkkkoooooougooooooubpppppppppppppptppgppakpgggr(eeeieeeeer(llr(bbpppkkkkkgaaaaar(r(r(r(aaaaaapttkkkkkguuuooooooer(r(r(r(llr(eeeer(r(,393,346,346,56,tr(r(abaxuadiboenlaaskaeldeelaasir(addembexikkopelkar(akuer(er(,57,tr(tr(r(abaxuatr(ibguguenlaaskaeldeelaalir(addembexikkogupagr(ier(gar(aguer(er(,69,22,38,18
s00147,El morado nos indica que es tiempo de adviento de cuaresma,elmor(adonosindikakestiempodeadbientodekuar(esma,46,ppbdgegeer(liillnnniibboooooor(r(r(r(r(aaaaaaaaddddddddlnn~nddooonssssssssiiiiinnnnmmmmmmddddiiiiiiiiiikkkkkkkeeaaaaaaaakkkkkxeeeeeeeessssstttttttttiiiiiiieeeeemmmmmppttppppuooodddddiiiieeaaaeeeeddldbbbbbbbiiiiiieeeeeeennnnnppppppttttttouooooooooooooodpdddddeeeeeegggkkkuuuooaaar(r(r(r(eeeeeeeeeeer(sssssstSmmmmmmmbaaaar(r(naaaa,313,ppbggegeur(liilbnnliigbuooooor(r(r(r(r(aaaaaaaaddddddddunnnddooonsssssssiiiiiinnnnmmmmmmbdddiiiiiiiiiikkkkkkkeeaaaaaaer(gkkkkgeeeeeeeessssssttttttttiiiiiiiieeeubmmmgppttppppuooodddddiiiieeaaaeeeeedldbbbbbbbiiiiiiieeeeeennnnnftttttttttttooooooooooooooogpdddddeeeeeggggkkguuuooaar(r(r(r(r(eeeeeeeeeeer(nssssslmmmmmmmbaaaar(r(nnaaa,313,269,269,35,eger(inibor(aadndonsidikaxeesstiemppudibbienttodeegkuar(er(mbar(a,60,egulibor(aadunndonsimbiikar(esstibpudibbienttodeegguar(er(mbar(a,59,27,28,15
